"","EPAREGION","State","County","Risk","Governance","Built Environment","Natural Environment","Society","CRSI"
"2785",8,"South Dakota","Brookings","0.103",0.547,0.463,0.403,0.634,9.881
"2786",8,"South Dakota","Brown","0.143",0.548,0.462,0.278,0.819,7.493
"2787",8,"South Dakota","Brule","0.144",0.555,0.267,0.358,0.767,4.541
"2788",8,"South Dakota","Buffalo","0.12",0.524,0.248,0.454,0.011,-5.625
"2789",8,"South Dakota","Butte","0.16",0.52,0.27,0.33,0.625,1.737
"2790",8,"South Dakota","Campbell","0.078",0.581,0.204,0.297,0.306,-6.97
"2791",8,"South Dakota","Charles Mix","0.129",0.6,0.383,0.466,0.574,6.952
"2792",8,"South Dakota","Clark","0.089",0.615,0.246,0.377,0.64,5.126
"2793",8,"South Dakota","Clay","0.067",0.534,0.325,0.333,0.508,3.212
"2794",8,"South Dakota","Codington","0.086",0.539,0.38,0.387,0.739,11.127
"2795",8,"South Dakota","Corson","0.162",0.628,0.287,0.59,0.135,0.656
"2796",8,"South Dakota","Custer","0.198",0.499,0.395,0.497,0.713,5.945
"2797",8,"South Dakota","Davison","0.155",0.525,0.365,0.275,0.772,4.448
"2798",8,"South Dakota","Day","0.079",0.566,0.333,0.456,0.886,16.546
"2799",8,"South Dakota","Deuel","0.055",0.636,0.335,0.382,0.636,13.073
"2800",8,"South Dakota","Dewey","0.178",0.539,0.311,0.569,0.326,2.289
"2801",8,"South Dakota","Douglas","0.176",0.615,0.272,0.246,0.711,1.93
"2802",8,"South Dakota","Edmunds","0.088",0.58,0.332,0.319,0.849,10.376
"2803",8,"South Dakota","Fall River","0.199",0.512,0.27,0.419,0.648,2.7
"2804",8,"South Dakota","Faulk","0.08",0.594,0.226,0.329,0.611,2.588
"2805",8,"South Dakota","Grant","0.086",0.566,0.372,0.46,0.793,14.496
"2806",8,"South Dakota","Gregory","0.151",0.598,0.258,0.322,0.588,1.528
"2807",8,"South Dakota","Haakon","0.275",0.557,0.254,0.29,0.721,1.322
"2808",8,"South Dakota","Hamlin","0.061",0.639,0.331,0.341,0.696,11.966
"2809",8,"South Dakota","Hand","0.117",0.584,0.238,0.341,0.674,3.274
"2810",8,"South Dakota","Hanson","0.089",0.677,0.291,0.344,0.462,2.306
"2811",8,"South Dakota","Harding","0.212",0.616,0.234,0.345,0.519,0.498
"2812",8,"South Dakota","Hughes","0.12",0.538,0.394,0.391,0.855,10.23
"2813",8,"South Dakota","Hutchinson","0.156",0.581,0.355,0.314,0.756,5.034
"2814",8,"South Dakota","Hyde","0.076",0.578,0.223,0.273,0.511,-2.035
"2815",8,"South Dakota","Jackson","0.229",0.49,0.281,0.464,0.384,0.585
"2816",8,"South Dakota","Jerauld","0.221",0.578,0.226,0.308,0.593,0.458
"2817",8,"South Dakota","Jones","0.113",0.57,0.255,0.282,0.612,1.267
"2818",8,"South Dakota","Kingsbury","0.144",0.615,0.334,0.381,0.84,7.588
"2819",8,"South Dakota","Lake","0.089",0.539,0.315,0.427,0.701,9.002
"2820",8,"South Dakota","Lawrence","0.256",0.512,0.431,0.498,0.639,4.461
"2821",8,"South Dakota","Lincoln","0.252",0.563,0.491,0.366,0.691,4.485
"2822",8,"South Dakota","Lyman","0.153",0.581,0.338,0.369,0.488,2.261
"2823",8,"South Dakota","Marshall","0.159",0.578,0.302,0.468,0.549,3.824
"2824",8,"South Dakota","McCook","0.158",0.643,0.356,0.334,0.83,6.607
"2825",8,"South Dakota","McPherson","0.092",0.525,0.257,0.387,0.421,-0.108
"2826",8,"South Dakota","Meade","0.212",0.531,0.443,0.323,0.732,4.462
"2827",8,"South Dakota","Mellette","0.189",0.553,0.226,0.373,0.3,-1.812
"2828",8,"South Dakota","Miner","0.077",0.574,0.249,0.25,0.528,-1.463
"2829",8,"South Dakota","Minnehaha","0.324",0.554,0.597,0.289,0.647,3.474
"2830",8,"South Dakota","Moody","0.076",0.602,0.269,0.474,0.618,9.201
"2831",8,"South Dakota","Oglala Lakota","0.153",0.391,0.394,0.557,0.131,0.435
"2832",8,"South Dakota","Pennington","0.264",0.497,0.649,0.41,0.649,5.715
"2833",8,"South Dakota","Perkins","0.208",0.588,0.178,0.257,0.741,0.713
"2834",8,"South Dakota","Potter","0.081",0.588,0.069,0.282,0.617,-3.983
"2835",8,"South Dakota","Roberts","0.084",0.586,0.38,0.638,0.784,20.26
"2836",8,"South Dakota","Sanborn","0.14",0.609,0.2,0.291,0.415,-2.341
"2837",8,"South Dakota","Spink","0.086",0.601,0.339,0.32,0.754,8.991
"2838",8,"South Dakota","Stanley","0.137",0.529,0.303,0.355,0.691,4.133
"2839",8,"South Dakota","Sully","0.094",0.587,0.216,0.337,0.654,2.923
"2840",8,"South Dakota","Todd","0.142",0.482,0.336,0.613,0.173,1.585
"2841",8,"South Dakota","Tripp","0.15",0.5,0.241,0.282,0.633,0.523
"2842",8,"South Dakota","Turner","0.185",0.654,0.345,0.381,0.841,6.282
"2843",8,"South Dakota","Union","0.11",0.602,0.427,0.392,0.634,8.575
"2844",8,"South Dakota","Walworth","0.087",0.534,0.24,0.34,0.777,6.204
"2845",8,"South Dakota","Yankton","0.133",0.523,0.319,0.368,0.771,5.963
"2846",8,"South Dakota","Ziebach","0.231",0.644,0.261,0.508,0.134,-0.635
"2847",8,"Utah","Beaver","0.135",0.534,0.552,0.507,0.59,10.459
"2848",8,"Utah","Box Elder","0.167",0.569,0.599,0.319,0.635,7.172
"2849",8,"Utah","Cache","0.267",0.554,0.541,0.494,0.638,5.482
"2850",8,"Utah","Carbon","0.12",0.546,0.438,0.444,0.564,7.619
"2851",8,"Utah","Daggett","0.128",0.572,0.311,0.61,0.404,5.428
"2852",8,"Utah","Davis","0.711",0.517,0.424,0.445,0.655,1.444
"2853",8,"Utah","Duchesne","0.075",0.584,0.423,0.449,0.589,12.889
"2854",8,"Utah","Emery","0.125",0.581,0.54,0.495,0.663,12.365
"2855",8,"Utah","Garfield","0.146",0.573,0.493,0.454,0.615,8.272
"2856",8,"Utah","Grand","0.147",0.47,0.372,0.547,0.606,6.78
"2857",8,"Utah","Iron","0.136",0.5,0.61,0.457,0.592,10.365
"2858",8,"Utah","Juab","0.148",0.539,0.436,0.38,0.783,7.924
"2859",8,"Utah","Kane","0.107",0.523,0.412,0.479,0.688,10.703
"2860",8,"Utah","Millard","0.112",0.575,0.576,0.455,0.578,12.208
"2861",8,"Utah","Morgan","0.155",0.546,0.462,0.371,0.701,6.897
"2862",8,"Utah","Piute","0.103",0.627,0.252,0.605,0.399,5.514
"2863",8,"Utah","Rich","0.11",0.458,0.393,0.427,0.604,6.762
"2864",8,"Utah","Salt Lake","0.775",0.515,0.768,0.236,0.612,1.734
"2865",8,"Utah","San Juan","0.127",0.524,0.481,0.492,0.617,9.625
"2866",8,"Utah","Sanpete","0.137",0.542,0.446,0.46,0.681,8.715
"2867",8,"Utah","Sevier","0.134",0.553,0.463,0.496,0.683,10.084
"2868",8,"Utah","Summit","0.156",0.543,0.57,0.429,0.606,8.408
"2869",8,"Utah","Tooele","0.141",0.534,0.615,0.365,0.565,8.348
"2870",8,"Utah","Uintah","0.117",0.518,0.518,0.546,0.601,12.161
"2871",8,"Utah","Utah","0.462",0.485,0.706,0.446,0.591,3.52
"2872",8,"Utah","Wasatch","0.147",0.519,0.513,0.539,0.637,9.909
"2873",8,"Utah","Washington","0.266",0.486,0.612,0.585,0.619,6.658
"2874",8,"Utah","Wayne","0.204",0.576,0.367,0.511,0.75,6.282
"2875",8,"Utah","Weber","0.569",0.51,0.459,0.393,0.63,1.647
"2876",8,"Wyoming","Albany","0.11",0.442,0.545,0.372,0.502,7.237
"2877",8,"Wyoming","Big Horn","0.115",0.562,0.313,0.524,0.681,8.924
"2878",8,"Wyoming","Campbell","0.227",0.53,0.683,0.397,0.634,6.938
"2879",8,"Wyoming","Carbon","0.094",0.54,0.626,0.533,0.685,19.825
"2880",8,"Wyoming","Converse","0.101",0.528,0.516,0.389,0.677,11.776
"2881",8,"Wyoming","Crook","0.201",0.518,0.376,0.311,0.709,3.383
"2882",8,"Wyoming","Fremont","0.132",0.54,0.589,0.464,0.602,10.801
"2883",8,"Wyoming","Goshen","0.119",0.533,0.366,0.242,0.621,2.722
"2884",8,"Wyoming","Hot Springs","0.189",0.533,0.218,0.476,0.622,2.674
"2885",8,"Wyoming","Johnson","0.143",0.507,0.395,0.395,0.873,8.731
"2886",8,"Wyoming","Laramie","0.171",0.512,0.566,0.268,0.599,4.999
"2887",8,"Wyoming","Lincoln","0.155",0.543,0.573,0.549,0.755,12.283
"2888",8,"Wyoming","Natrona","0.129",0.515,0.566,0.489,0.639,11.492
"2889",8,"Wyoming","Niobrara","0.257",0.546,0.25,0.316,0.505,-0.081
"2890",8,"Wyoming","Park","0.145",0.502,0.557,0.542,0.717,11.937
"2891",8,"Wyoming","Platte","0.123",0.501,0.409,0.375,0.658,6.56
"2892",8,"Wyoming","Sheridan","0.125",0.528,0.468,0.484,0.706,10.836
"2893",8,"Wyoming","Sublette","0.153",0.51,0.499,0.59,0.705,10.926
"2894",8,"Wyoming","Sweetwater","0.107",0.508,0.573,0.505,0.602,13.695
"2895",8,"Wyoming","Teton","0.154",0.514,0.573,0.567,0.721,12.025
"2896",8,"Wyoming","Uinta","0.063",0.516,0.472,0.458,0.586,16.655
"2897",8,"Wyoming","Washakie","0.099",0.537,0.26,0.52,0.725,9.463
"2898",8,"Wyoming","Weston","0.168",0.499,0.268,0.378,0.61,2.041
"2899",9,"Arizona","Apache","0.125",0.472,0.741,0.473,0.443,11.864
"2900",9,"Arizona","Cochise","0.123",0.398,0.726,0.348,0.47,9.023
"2901",9,"Arizona","Coconino","0.132",0.437,0.906,0.472,0.573,16.226
"2902",9,"Arizona","Gila","0.112",0.395,0.528,0.463,0.495,8.156
"2903",9,"Arizona","Graham","0.108",0.454,0.427,0.457,0.54,7.169
"2904",9,"Arizona","Greenlee","0.13",0.42,0.378,0.59,0.481,6.348
"2905",9,"Arizona","La Paz","0.187",0.39,0.547,0.346,0.363,2.207
"2906",9,"Arizona","Maricopa","0.662",0.472,0.942,0.276,0.471,2.4
"2907",9,"Arizona","Mohave","0.122",0.423,0.83,0.275,0.365,8.406
"2908",9,"Arizona","Navajo","0.131",0.415,0.804,0.534,0.513,14.327
"2909",9,"Arizona","Pima","0.225",0.457,0.895,0.465,0.454,8.369
"2910",9,"Arizona","Pinal","0.249",0.45,0.873,0.343,0.389,5.562
"2911",9,"Arizona","Santa Cruz","0.123",0.477,0.42,0.456,0.399,4.062
"2912",9,"Arizona","Yavapai","0.131",0.434,0.896,0.286,0.504,11.566
"2913",9,"Arizona","Yuma","0.179",0.451,0.731,0.368,0.415,6.248
"2914",9,"California","Alameda","0.501",0.184,0.72,0.338,0.549,2.018
"2915",9,"California","Alpine","0.318",0.456,0.37,0.633,0.276,1.702
"2916",9,"California","Amador","0.191",0.336,0.427,0.36,0.489,1.673
"2917",9,"California","Butte","0.211",0.328,0.721,0.414,0.397,4.956
"2918",9,"California","Calaveras","0.131",0.322,0.494,0.433,0.553,6.045
"2919",9,"California","Colusa","0.147",0.299,0.39,0.41,0.359,0.338
"2920",9,"California","Contra Costa","0.651",0.226,0.734,0.371,0.525,1.728
"2921",9,"California","Del Norte","0.191",0.202,0.407,0.586,0.374,2.423
"2922",9,"California","El Dorado","0.209",0.352,0.623,0.444,0.538,5.551
"2923",9,"California","Fresno","0.241",0.234,0.96,0.435,0.478,7.474
"2924",9,"California","Glenn","0.149",0.428,0.367,0.471,0.379,2.075
"2925",9,"California","Humboldt","0.148",0.291,0.805,0.58,0.511,12.626
"2926",9,"California","Imperial","0.155",0.482,0.894,0.438,0.379,10.853
"2927",9,"California","Inyo","0.253",0.386,0.605,0.525,0.668,6.331
"2928",9,"California","Kern","0.213",0.233,0.99,0.35,0.389,7.034
"2929",9,"California","Kings","0.201",0.325,0.632,0.172,0.345,0.548
"2930",9,"California","Lake","0.16",0.01,0.49,0.552,0.36,2.388
"2931",9,"California","Lassen","0.117",0.462,0.63,0.535,0.529,12.797
"2932",9,"California","Los Angeles","0.576",0.289,0.881,0.363,0.535,2.745
"2933",9,"California","Madera","0.182",0.238,0.695,0.403,0.451,5.324
"2934",9,"California","Marin","0.159",0.223,0.414,0.656,0.545,6.355
"2935",9,"California","Mariposa","0.272",0.01,0.476,0.512,0.515,2.019
"2936",9,"California","Mendocino","0.157",0.227,0.723,0.452,0.533,8.355
"2937",9,"California","Merced","0.25",0.396,0.688,0.296,0.362,2.673
"2938",9,"California","Modoc","0.139",0.357,0.435,0.498,0.434,4.24
"2939",9,"California","Mono","0.089",0.363,0.586,0.553,0.644,17.455
"2940",9,"California","Monterey","0.187",0.01,0.809,0.513,0.493,7.459
"2941",9,"California","Napa","0.37",0.141,0.458,0.512,0.518,1.72
"2942",9,"California","Nevada","0.198",0.305,0.596,0.525,0.536,6.247
"2943",9,"California","Orange","0.763",0.389,0.736,0.312,0.57,1.623
"2944",9,"California","Placer","0.424",0.393,0.711,0.418,0.575,3.41
"2945",9,"California","Plumas","0.291",0.408,0.635,0.561,0.527,5.203
"2946",9,"California","Riverside","0.453",0.411,0.934,0.5,0.488,4.609
"2947",9,"California","Sacramento","0.626",0.372,0.763,0.37,0.59,2.351
"2948",9,"California","San Benito","0.124",0.38,0.427,0.402,0.453,3.179
"2949",9,"California","San Bernandino","0.215",0.432,0.985,0.479,0.48,10.118
"2950",9,"California","San Diego","0.386",0.353,0.907,0.507,0.52,5.276
"2951",9,"California","San Francisco","0.24",0.424,0.429,0.614,0.53,4.658
"2952",9,"California","San Joaquin","0.564",0.39,0.724,0.304,0.447,1.673
"2953",9,"California","San Luis Obispo","0.439",0.25,0.861,0.471,0.606,4.31
"2954",9,"California","San Mateo","0.186",0.214,0.557,0.485,0.539,5.122
"2955",9,"California","Santa Barbara","0.224",0.331,0.83,0.645,0.559,9.926
"2956",9,"California","Santa Clara","0.363",0.212,0.682,0.42,0.552,3.167
"2957",9,"California","Santa Cruz","0.173",0.231,0.382,0.625,0.532,4.802
"2958",9,"California","Shasta","0.134",0.227,0.799,0.429,0.462,9.821
"2959",9,"California","Sierra","0.157",0.336,0.366,0.6,0.406,3.724
"2960",9,"California","Siskiyou","0.398",0.208,0.74,0.44,0.541,3.335
"2961",9,"California","Solano","0.455",0.241,0.607,0.383,0.522,1.816
"2962",9,"California","Sonoma","0.251",0.183,0.783,0.497,0.564,6.375
"2963",9,"California","Stanislaus","0.477",0.362,0.717,0.317,0.432,1.889
"2964",9,"California","Sutter","0.192",0.429,0.47,0.303,0.437,1.48
"2965",9,"California","Tehama","0.299",0.376,0.55,0.495,0.406,2.862
"2966",9,"California","Trinity","0.271",0.354,0.428,0.6,0.405,2.827
"2967",9,"California","Tulare","0.186",0.117,0.895,0.415,0.44,7.45
"2968",9,"California","Tuolumne","0.171",0.212,0.57,0.438,0.476,4.342
"2969",9,"California","Ventura","0.384",0.341,0.751,0.66,0.55,5.332
"2970",9,"California","Yolo","0.317",0.316,0.564,0.429,0.514,2.791
"2971",9,"California","Yuba","0.233",0.32,0.372,0.374,0.362,-0.252
"2972",9,"Hawaii","Hawaii","0.107",0.601,0.74,0.508,0.626,19.202
"2973",9,"Hawaii","Honolulu","0.147",0.643,0.698,0.631,0.639,15.686
"2974",9,"Hawaii","Kalawao","0.068",0.257,0.26,0.383,0.308,-7.455
"2975",9,"Hawaii","Kauai","0.074",0.616,0.559,0.383,0.733,20.214
"2976",9,"Hawaii","Maui","0.063",0.644,0.595,0.492,0.64,26.984
"2977",9,"Nevada","Carson","0.331",0.404,0.224,0.554,0.594,1.6
"2978",9,"Nevada","Churchill","0.116",0.474,0.544,0.505,0.519,10.238
"2979",9,"Nevada","Clark","0.316",0.436,0.901,0.569,0.458,6.755
"2980",9,"Nevada","Douglas","0.175",0.452,0.49,0.522,0.567,6.606
"2981",9,"Nevada","Elko","0.130",0.47,0.675,0.583,0.515,13.164
"2982",9,"Nevada","Esmeralda","0.101",0.454,0.282,0.586,0.01,-3.306
"2983",9,"Nevada","Eureka","0.109",0.395,0.407,0.544,0.269,3.17
"2984",9,"Nevada","Humboldt","0.108",0.451,0.522,0.561,0.481,10.791
"2985",9,"Nevada","Lander","0.119",0.416,0.245,0.554,0.397,1.765
"2986",9,"Nevada","Lincoln","0.252",0.401,0.447,0.569,0.529,4.086
"2987",9,"Nevada","Lyon","0.207",0.456,0.527,0.562,0.434,5.283
"2988",9,"Nevada","Mineral","0.144",0.429,0.454,0.53,0.477,6.089
"2989",9,"Nevada","Nye","0.129",0.379,0.657,0.598,0.427,11.173
"2990",9,"Nevada","Pershing","0.154",0.467,0.389,0.524,0.321,2.738
"2991",9,"Nevada","Storey","0.266",0.441,0.309,0.347,0.498,0.364
"2992",9,"Nevada","Washoe","0.183",0.433,0.841,0.552,0.517,11.206
"2993",9,"Nevada","White Pine","0.082",0.407,0.333,0.658,0.575,12.737
"2994",10,"Alaska","Aleutians East","0.012",0.411,0.342,0.99,0.305,111.828
"2995",10,"Alaska","Aleutians West","0.039",0.516,0.479,0.523,0.424,23.133
"2996",10,"Alaska","Anchorage","0.078",0.634,0.693,0.443,0.557,21.363
"2997",10,"Alaska","Bristol Bay","0.034",0.525,0.307,0.795,0.234,22.4
"2998",10,"Alaska","Denali","0.116",0.49,0.413,0.377,0.309,1.08
"2999",10,"Alaska","Dillingham","0.022",0.411,0.489,0.508,0.428,37.134
"3000",10,"Alaska","Fairbanks North Star","0.050",0.59,0.665,0.455,0.579,32.653
"3001",10,"Alaska","Haines","0.021",0.538,0.371,0.664,0.596,62.768
"3002",10,"Alaska","Hoonah-Angoon","0.010",0.378,0.416,0.502,0.357,42.005
"3003",10,"Alaska","Juneau City","0.013",0.602,0.561,0.686,0.731,167.953
"3004",10,"Alaska","Kenai Peninsula","0.053",0.548,0.713,0.482,0.63,35.503
"3005",10,"Alaska","Ketchikan Gateway","0.010",0.591,0.464,0.614,0.617,154.851
"3006",10,"Alaska","Kodiak Island","0.010",0.576,0.557,0.928,0.474,227.188
"3007",10,"Alaska","Lake and Peninsula","0.045",0.337,0.488,0.718,0.247,19.594
"3008",10,"Alaska","North Slope","0.038",0.427,0.747,0.959,0.365,65.884
"3009",10,"Alaska","Petersburg","0.026",0.533,0.318,0.538,0.604,33.766
"3010",10,"Alaska","Prince of Wales-Hyde","0.018",0.398,0.573,0.487,0.443,56.732
"3011",10,"Alaska","Sitka City","0.036",0.538,0.398,0.709,0.681,46.371
"3012",10,"Alaska","Skagway","0.028",0.574,0.245,0.501,0.52,17.349
"3013",10,"Alaska","Valdez-Cordova","0.126",0.47,0.689,0.475,0.603,13.185
"3014",10,"Alaska","Wrangell","0.011",0.43,0.269,0.52,0.373,13.694
"3015",10,"Alaska","Yakutat","0.044",0.476,0.256,0.924,0.449,29.465
"3016",10,"Idaho","Ada","0.345",0.449,0.562,0.586,0.58,4.434
"3017",10,"Idaho","Adams","0.093",0.435,0.376,0.627,0.573,11.862
"3018",10,"Idaho","Bannock","0.190",0.435,0.519,0.587,0.615,7.744
"3019",10,"Idaho","Bear Lake","0.102",0.121,0.284,0.48,0.632,2.939
"3020",10,"Idaho","Benewah","0.062",0.49,0.326,0.612,0.476,12.795
"3021",10,"Idaho","Bingham","0.146",0.433,0.492,0.507,0.626,8.334
"3022",10,"Idaho","Blaine","0.101",0.44,0.55,0.563,0.683,16.084
"3023",10,"Idaho","Boise","0.106",0.448,0.5,0.637,0.313,9.04
"3024",10,"Idaho","Bonner","0.064",0.435,0.636,0.531,0.582,24.582
"3025",10,"Idaho","Bonneville","0.282",0.457,0.574,0.465,0.647,4.97
"3026",10,"Idaho","Boundary","0.072",0.425,0.443,0.576,0.666,18.549
"3027",10,"Idaho","Butte","0.141",0.493,0.256,0.485,0.403,1.121
"3028",10,"Idaho","Camas","0.084",0.52,0.213,0.532,0.171,-3.155
"3029",10,"Idaho","Canyon","0.431",0.455,0.507,0.366,0.518,1.678
"3030",10,"Idaho","Caribou","0.142",0.399,0.332,0.473,0.568,3.961
"3031",10,"Idaho","Cassia","0.101",0.454,0.452,0.542,0.644,12.409
"3032",10,"Idaho","Clark","0.313",0.538,0.243,0.503,0.254,-0.247
"3033",10,"Idaho","Clearwater","0.144",0.461,0.417,0.637,0.609,9.254
"3034",10,"Idaho","Custer","0.173",0.431,0.419,0.636,0.592,7.36
"3035",10,"Idaho","Elmore","0.116",0.439,0.549,0.624,0.508,12.384
"3036",10,"Idaho","Franklin","0.130",0.393,0.411,0.493,0.529,5.662
"3037",10,"Idaho","Fremont","0.131",0.445,0.414,0.531,0.612,8.067
"3038",10,"Idaho","Gem","0.106",0.41,0.344,0.526,0.514,5.919
"3039",10,"Idaho","Gooding","0.102",0.384,0.424,0.542,0.566,9.441
"3040",10,"Idaho","Idaho","0.108",0.447,0.531,0.496,0.666,12.834
"3041",10,"Idaho","Jefferson","0.095",0.47,0.412,0.524,0.673,12.339
"3042",10,"Idaho","Jerome","0.133",0.378,0.514,0.504,0.485,7.042
"3043",10,"Idaho","Kootenai","0.151",0.453,0.725,0.538,0.573,12.155
"3044",10,"Idaho","Latah","0.046",0.456,0.488,0.473,0.538,21.298
"3045",10,"Idaho","Lemhi","0.117",0.429,0.347,0.439,0.694,6.824
"3046",10,"Idaho","Lewis","0.177",0.625,0.285,0.71,0.458,5.824
"3047",10,"Idaho","Lincoln","0.151",0.504,0.27,0.676,0.536,6.217
"3048",10,"Idaho","Madison","0.157",0.443,0.43,0.469,0.542,5.125
"3049",10,"Idaho","Minidoka","0.093",0.439,0.333,0.571,0.487,7.381
"3050",10,"Idaho","Nez Perce","0.105",0.449,0.48,0.582,0.612,13.007
"3051",10,"Idaho","Oneida","0.146",0.485,0.246,0.51,0.546,3.197
"3052",10,"Idaho","Owyhee","0.106",0.449,0.367,0.559,0.43,6.101
"3053",10,"Idaho","Payette","0.135",0.348,0.359,0.465,0.44,2.329
"3054",10,"Idaho","Power","0.115",0.446,0.349,0.465,0.476,3.966
"3055",10,"Idaho","Shoshone","0.085",0.493,0.261,0.449,0.49,2.978
"3056",10,"Idaho","Teton","0.124",0.451,0.427,0.492,0.622,8.235
"3057",10,"Idaho","Twin Falls","0.125",0.407,0.592,0.501,0.599,11.176
"3058",10,"Idaho","Valley","0.088",0.424,0.506,0.602,0.812,20.892
"3059",10,"Idaho","Washington","0.101",0.348,0.321,0.542,0.434,3.876
"3060",10,"Oregon","Baker","0.089",0.456,0.475,0.58,0.554,13.833
"3061",10,"Oregon","Benton","0.176",0.324,0.468,0.511,0.432,3.842
"3062",10,"Oregon","Clackamas","0.189",0.332,0.698,0.554,0.562,8.782
"3063",10,"Oregon","Clatsop","0.098",0.413,0.412,0.415,0.461,4.46
"3064",10,"Oregon","Columbia","0.167",0.419,0.4,0.438,0.408,2.168
"3065",10,"Oregon","Coos","0.124",0.282,0.509,0.433,0.411,4.133
"3066",10,"Oregon","Crook","0.130",0.433,0.416,0.509,0.517,6.232
"3067",10,"Oregon","Curry","0.253",0.255,0.353,0.55,0.489,2.007
"3068",10,"Oregon","Deschutes","0.123",0.425,0.661,0.553,0.561,13.431
"3069",10,"Oregon","Douglas","0.163",0.313,0.837,0.461,0.429,9.342
"3070",10,"Oregon","Gilliam","0.066",0.507,0.287,0.461,0.37,2
"3071",10,"Oregon","Grant","0.108",0.485,0.372,0.616,0.521,9.434
"3072",10,"Oregon","Harney","0.100",0.444,0.373,0.584,0.489,8.365
"3073",10,"Oregon","Hood River","0.147",0.337,0.392,0.601,0.552,6.432
"3074",10,"Oregon","Jackson","0.159",0.286,0.727,0.526,0.428,8.522
"3075",10,"Oregon","Jefferson","0.125",0.45,0.485,0.487,0.391,5.667
"3076",10,"Oregon","Josephine","0.142",0.171,0.477,0.518,0.399,3.504
"3077",10,"Oregon","Klamath","0.121",0.292,0.703,0.435,0.435,8.984
"3078",10,"Oregon","Lake","0.117",0.4,0.431,0.524,0.437,5.932
"3079",10,"Oregon","Lane","0.180",0.357,0.871,0.44,0.485,9.519
"3080",10,"Oregon","Lincoln","0.138",0.387,0.47,0.477,0.421,4.627
"3081",10,"Oregon","Linn","0.167",0.34,0.646,0.51,0.486,7.622
"3082",10,"Oregon","Malheur","0.098",0.444,0.506,0.625,0.45,12.387
"3083",10,"Oregon","Marion","0.184",0.299,0.628,0.477,0.531,6.457
"3084",10,"Oregon","Morrow","0.099",0.457,0.428,0.39,0.396,3.366
"3085",10,"Oregon","Multnomah","0.419",0.286,0.559,0.514,0.476,2.321
"3086",10,"Oregon","Polk","0.161",0.337,0.44,0.492,0.467,3.971
"3087",10,"Oregon","Sherman","0.055",0.586,0.269,0.529,0.279,2.731
"3088",10,"Oregon","Tillamook","0.155",0.383,0.487,0.515,0.5,5.972
"3089",10,"Oregon","Umatilla","0.112",0.436,0.697,0.5,0.501,13.461
"3090",10,"Oregon","Union","0.096",0.464,0.468,0.586,0.552,12.831
"3091",10,"Oregon","Wallowa","0.120",0.472,0.322,0.659,0.698,11.009
"3092",10,"Oregon","Wasco","0.078",0.438,0.496,0.548,0.465,13.085
"3093",10,"Oregon","Washington","0.405",0.338,0.419,0.54,0.501,1.894
"3094",10,"Oregon","Wheeler","0.081",0.584,0.21,0.519,0.232,-1.529
"3095",10,"Oregon","Yamhill","0.207",0.295,0.561,0.522,0.445,4.586
"3096",10,"Washington","Adams","0.080",0.459,0.422,0.375,0.329,1.908
"3097",10,"Washington","Asotin","0.054",0.427,0.332,0.533,0.475,10.272
"3098",10,"Washington","Benton","0.170",0.4,0.613,0.521,0.477,7.366
"3099",10,"Washington","Chelan","0.128",0.427,0.59,0.53,0.55,10.841
"3100",10,"Washington","Clallam","0.085",0.374,0.508,0.451,0.514,9.983
"3101",10,"Washington","Clark","0.447",0.345,0.46,0.458,0.478,1.425
"3102",10,"Washington","Columbia","0.165",0.433,0.235,0.524,0.51,2.106
"3103",10,"Washington","Cowlitz","0.120",0.388,0.501,0.45,0.412,5.339
"3104",10,"Washington","Douglas","0.254",0.469,0.49,0.506,0.416,3.291
"3105",10,"Washington","Ferry","0.122",0.452,0.338,0.626,0.351,4.76
"3106",10,"Washington","Franklin","0.158",0.431,0.461,0.396,0.486,3.713
"3107",10,"Washington","Garfield","0.101",0.46,0.226,0.466,0.397,-0.132
"3108",10,"Washington","Grant","0.155",0.43,0.699,0.551,0.458,9.957
"3109",10,"Washington","Grays Harbor","0.096",0.408,0.597,0.436,0.4,8.933
"3110",10,"Washington","Island","0.192",0.574,0.374,0.432,0.456,2.758
"3111",10,"Washington","Jefferson","0.152",0.337,0.468,0.479,0.518,5.154
