tribe,time,avg_amen_rank_t1,avg_amen_rank_t2,avg_oil_avg_t1,avg_oil_avg_t2,avg_gas_avg_t1,avg_gas_avg_t2,avg_precip_t1,avg_precip_t2,avg_risk_t1,avg_risk_t2,avg_governance_t1,avg_governance_t2,avg_built_env_t1,avg_built_env_t2,avg_natural_env_t1,avg_natural_env_t2,avg_society_t1,avg_society_t2,avg_crsi_t1,avg_crsi_t2,avg_amenity_change_score,avg_oil_change_score,avg_gas_change_score,avg_precip_change_score,avg_risk_change_score,avg_governance_change_score,avg_built_env_change_score,avg_natural_env_change_score,avg_society_change_score,avg_crsi_change_score,avg_lat_t1,avg_lon_t1,avg_lat_t2,avg_lon_t2,mid_lat_t1,mid_lon_t1,mid_lat_t2,mid_lon_t2,n_record,n_unique_FIPS_t1,n_unique_FIPS_t2,avg_dist,mid_dist
Chickasaw,Time 1 and 2,3.473684210526316,4,296380.7105263158,2775457.4,10155076.912280701,13486443.6,1258.303999791228,947.02185142,0.2401842105263158,0.201,0.5314561403508772,0.6222,0.33764912280701753,0.328,0.39866666666666667,0.384,0.437,0.5332,1.0592280701754386,2.5012,0.5263157894736841,2479076.689473684,3331366.6877192985,-311.2821483712281,-0.039184210526315794,0.0907438596491228,-0.009649122807017518,-0.014666666666666661,0.09620000000000001,1.4419719298245612,35.04597621958211,-91.2035541612742,34.25653458883781,-97.45523647747295,35.12595566721413,-91.2096786607443,34.25695988580568,-97.45519884590522,570,114,5,579.0989119442428,579.6766333668197
Chinook,Time 1 and 2,5.2592592592592595,5.75,0,0,31490.74074074074,0,1882.4794220814815,2479.67837775,0.18851851851851853,0.11950000000000001,0.3627777777777778,0.3705,0.5250740740740741,0.49575,0.4874074074074074,0.4435,0.4613703703703704,0.4315,5.735444444444444,5.3374999999999995,0.4907407407407405,0,-31490.74074074074,597.1989556685185,-0.06901851851851852,0.007722222222222186,-0.029324074074074113,-0.043907407407407395,-0.02987037037037038,-0.39794444444444466,45.710446187979706,-122.86810704379998,46.52254871892788,-123.73532356712997,45.712888879712175,-122.8620879869532,46.52266181077457,-123.73733342536912,108,27,4,112.4746748406969,112.63578210354144
Chippewa,Time 1 and 2,2.6631853785900783,2.5365853658536586,104845.42819843342,153063.0243902439,767278.2297650131,885934.6341463415,863.3408964190476,704.196178702439,0.21561096605744126,0.1481707317073171,0.690355091383812,0.7492682926829268,0.4134308093994778,0.39951219512195124,0.4152219321148825,0.49178048780487804,0.5795900783289817,0.6527317073170732,5.976506527415143,9.870268292682926,-0.12660001273641974,48217.59619181047,118656.40438132838,-159.1447177166085,-0.06744023435012417,0.058913201299114815,-0.013918614277526553,0.07655855568999553,0.07314162898809151,3.893761765267783,43.05973219511881,-89.13391570440469,46.877327076660535,-93.28583862605817,43.24252441883183,-88.94310809639191,47.00823941553809,-93.18618384308239,15703,383,41,536.0480663865455,535.3530930756324
Chiricahua Apache,Time 1 and 2,5.191489361702128,4,1618432.5106382978,1955598,29308072.425531916,95380870,382.28206161702127,822.9053275,0.16114893617021278,0.268,0.5342978723404256,0.6779999999999999,0.49151063829787234,0.48900000000000005,0.46478723404255323,0.42800000000000005,0.4803191489361702,0.519,6.4120425531914895,3.945,-1.1914893617021276,337165.48936170223,66072797.57446808,440.62326588297873,0.10685106382978724,0.14370212765957435,-0.002510638297872292,-0.036787234042553185,0.03868085106382979,-2.4670425531914897,33.63521178582185,-106.27288278640233,35.17431327622011,-98.37540913629047,33.66287795068334,-106.26241988196332,35.17431327622011,-98.37540913629046,47,47,1,745.0816660719236,743.3292240593187
Choctaw,Time 1 and 2,3.488,3.875,461364.6,75458.875,14134630.824,23159043.3125,1295.1410590176,1274.8041526875,0.262568,0.21300000000000002,0.542216,0.5559375,0.35668,0.38406250000000003,0.430736,0.4385625,0.424024,0.4306875,1.59924,2.7636875,0.387,-385905.725,9024412.4885,-20.336906330099964,-0.049568,0.013721499999999942,0.027382500000000032,0.007826500000000014,0.006663499999999989,1.1644475,33.431365031621,-92.30890896571209,33.92019450570627,-93.77026852023054,33.48666536213386,-92.26506673558939,33.95296555210646,-93.74284066301708,2000,125,16,145.9038436115102,146.34242455314353
Chukchansi,Time 1 and 2,6.375,6.5,11678474.1875,0,12153086.4375,715863.5,557.27753031875,1051.53016065,0.223,0.1695,0.2451875,0.2325,0.6669375,0.709,0.42881250000000004,0.4275,0.4855625,0.492,5.39175,6.839500000000001,0.125,-11678474.1875,-11437222.9375,494.25263033125,-0.05349999999999999,-0.01268749999999999,0.0420625,-0.0013125000000000497,0.006437499999999985,1.447750000000001,36.935309310310174,-120.18623853027952,38.32855934519696,-121.57838036473572,36.94244895771186,-120.18276048183097,38.342512127036095,-121.55054851201875,32,16,2,197.7754858054031,197.03939372543388
Clatsop,Time 1 and 2,5.2,6,0,0,34010,0,1834.934828808,2180.552894,0.19412000000000001,0.138,0.36336,0.387,0.5280400000000001,0.47000000000000003,0.4892,0.47700000000000004,0.457,0.42100000000000004,5.5888,4.626999999999999,0.7999999999999998,0,-34010,345.6180651919999,-0.05612,0.023639999999999994,-0.058040000000000036,-0.012199999999999989,-0.035999999999999976,-0.9618000000000011,45.53534538763617,-122.79821517566512,44.643632533367416,-123.86989375466999,45.537702510602045,-122.79475902418213,44.643632533367416,-123.86989375466999,25,25,1,130.1795984310063,130.55426453910815
Cochiti Pueblo,Time 1 and 2,5,5,96392,48200.5,1468871,734435.5,361.46323119999994,380.52276359999996,0.14700000000000002,0.15200000000000002,0.643,0.6225,0.642,0.617,0.544,0.5305,0.51,0.5695,11.526,11.136499999999998,0,-48191.5,-734435.5,19.059532400000023,0.0050000000000000044,-0.020499999999999963,-0.025000000000000022,-0.013500000000000068,0.0595,-0.38950000000000173,35.69008867730724,-106.869263410228,35.599274923012125,-106.42335267820496,35.690088677307244,-106.86926341022799,35.60009622812821,-106.42284668485154,2,1,2,41.58602938820287,41.608123009736325
Cocopah,Time 1 and 2,5,5,0,0,0,0,118.78629430000001,118.78629430000001,0.17900000000000002,0.17900000000000002,0.451,0.451,0.731,0.731,0.368,0.368,0.41500000000000004,0.41500000000000004,6.248,6.248,0,0,0,0,0,0,0,0,0,0,32.770923055420205,-113.90662066089396,32.770923055420205,-113.90662066089396,32.770923055420205,-113.90662066089395,32.770923055420205,-113.90662066089395,1,1,1,0,0
Coeur D'Alene,Time 1 and 2,4.5,5,0,0,0,0,789.4089702833332,881.30801645,0.117,0.10650000000000001,0.4646666666666667,0.47150000000000003,0.5363333333333333,0.5255,0.47850000000000004,0.575,0.4986666666666667,0.5245000000000001,11.134833333333333,12.475000000000001,0.5,0,0,91.89904616666672,-0.010499999999999995,0.006833333333333358,-0.010833333333333361,0.09649999999999992,0.025833333333333375,1.3401666666666685,47.26466785468364,-116.81555241514765,47.44572916609265,-116.68039194743213,47.26593588003161,-116.81594012746811,47.44573121453595,-116.68029790042701,12,6,2,22.586405936555064,22.47718959124167
Colorado River,Time 1 and 2,5.5,5,1580.5,0,24.25,0,200.01951864999998,161.6722155,0.24425000000000002,0.187,0.41400000000000003,0.39,0.8240000000000001,0.547,0.4,0.346,0.42400000000000004,0.363,6.335,2.2070000000000003,-0.5,-1580.5,-24.25,-38.34730314999999,-0.05725000000000002,-0.02400000000000002,-0.277,-0.05400000000000005,-0.061000000000000054,-4.128,34.508761792139076,-114.97695171787471,33.730211057483814,-113.98043201338781,34.51379489097723,-114.98023140280533,33.730211057483814,-113.98043201338781,4,4,1,126.27363825543847,126.87614875316416
Colville,Time 1 and 2,4.25,4,0,0,0,0,569.9631931875,742.546574,0.1375,0.12933333333333336,0.452,0.4346666666666667,0.53475,0.5123333333333333,0.515125,0.5366666666666666,0.47900000000000004,0.468,8.643,7.99,-0.25,0,0,172.58338081249997,-0.008166666666666655,-0.01733333333333331,-0.02241666666666664,0.02154166666666657,-0.01100000000000001,-0.6530000000000005,48.04520625381222,-118.9451825903731,48.299275691311195,-119.62406757311574,48.049905269413536,-118.94927559455158,48.30250437137507,-119.62790669225816,24,8,3,57.79245545585952,57.692673313605226
Comanche,Time 1 and 2,3.967032967032967,3.875,2032839.802197802,1474067.25,23381948.445054945,29362190.5,608.4227241747252,836.226953275,0.1995,0.22887500000000002,0.5775384615384616,0.636,0.3221538461538462,0.366375,0.38735164835164837,0.38625,0.4923241758241758,0.521875,1.9040384615384616,2.4314999999999998,-0.09203296703296715,-558772.5521978021,5980242.054945055,227.80422910027482,0.029375000000000012,0.058461538461538454,0.04422115384615383,-0.0011016483516483877,0.029550824175824164,0.5274615384615382,33.440692062142716,-100.36308297015391,34.62848800381625,-98.33576099460237,33.45128679781773,-100.34738249508976,34.629239023536094,-98.33545688636751,1456,182,8,229.03336780730515,227.23110952074887
Concow,Time 1 and 2,6,7,0,0,1343364,0,1172.3207588,1430.4401090000001,0.22233333333333336,0.15700000000000003,0.31033333333333335,0.227,0.6646666666666666,0.723,0.45366666666666666,0.452,0.44533333333333336,0.533,5.391000000000001,8.355000000000002,1,0,-1343364,258.1193502000001,-0.06533333333333333,-0.08333333333333334,0.05833333333333335,-0.0016666666666666496,0.08766666666666667,2.9640000000000013,39.74504801563042,-122.40948874406006,39.44070848713343,-123.39124871176772,39.74741145013811,-122.41094181092646,39.440708487133435,-123.39124871176772,3,3,1,90.77561764372652,90.7573028398334
Coos,Time 1 and 2,5.380952380952381,6,0,0,40488.09523809524,0,1697.9420218333335,1991.2568005,0.18261904761904763,0.131,0.33414285714285713,0.3345,0.5481428571428572,0.48950000000000005,0.5045238095238096,0.45500000000000007,0.47185714285714286,0.41600000000000004,6.032238095238095,4.379999999999999,0.6190476190476186,0,-40488.09523809524,293.3147786666666,-0.05161904761904762,3.571428571428892e-4,-0.05864285714285711,-0.049523809523809526,-0.05585714285714283,-1.6522380952380962,44.50599166022255,-122.94787734684198,43.9094809185336,-123.96467399569416,44.509088221228275,-122.95188052096199,43.909520081211795,-123.96584314270268,42,21,2,104.84332894680509,104.8830098448536
Copalis,Time 1 and 2,5,5,0,0,0,0,2147.2210594444446,1972.9422554999999,0.20377777777777778,0.3135,0.3831111111111111,0.41250000000000003,0.46955555555555556,0.5805,0.4598888888888889,0.45000000000000007,0.40711111111111115,0.461,3.981777777777778,5.4875,0,0,0,-174.2788039444447,0.10972222222222222,0.02938888888888891,0.11094444444444446,-0.009888888888888836,0.053888888888888875,1.505722222222222,46.5376258239211,-122.93575509599503,47.03543896295689,-123.30585866734634,46.53920758073547,-122.93268555210618,47.03642780748776,-123.30491271674522,18,9,2,62.183277670501916,62.197822962781544
Coquille,Time 1 and 2,5.4,6,0,0,42512.5,0,1737.08629071,1991.2568005,0.18380000000000002,0.131,0.33655,0.3345,0.5392,0.48950000000000005,0.5034500000000001,0.45500000000000007,0.47405,0.41600000000000004,5.90775,4.379999999999999,0.5999999999999996,0,-42512.5,254.1705097900001,-0.052800000000000014,-0.0020499999999999963,-0.049699999999999966,-0.04844999999999999,-0.05804999999999999,-1.527750000000001,44.609614735765334,-122.95883516615629,43.9094809185336,-123.96467399569416,44.61285544284363,-122.96345166270406,43.909520081211795,-123.96584314270268,40,20,2,111.82402295207716,111.8746303572745
Cowlitz,Time 1 and 2,4.8,5.5,0,0,0,0,1821.9348044,2681.9227574999995,0.29800000000000004,0.12400000000000001,0.4036,0.3725,0.5592,0.5325,0.48860000000000003,0.4575,0.456,0.459,4.5716,7.0435,0.7000000000000002,0,0,859.9879530999995,-0.17400000000000004,-0.031100000000000017,-0.026700000000000057,-0.031100000000000017,0.0030000000000000027,2.4718999999999998,46.55271916982803,-122.39151927310611,47.44591426113533,-123.67146791487775,46.55321017566974,-122.39082208231314,47.44596786645424,-123.67211089309416,10,5,2,139.02577448945547,139.06175617226992
Creek,Time 1 and 2,3.525252525252525,3.5833333333333335,137182.59595959596,643777.75,4267112.767676768,6794366.75,1307.9932126424242,1140.2510312499999,0.247979797979798,0.26575000000000004,0.44747474747474747,0.5876666666666667,0.3752929292929293,0.42733333333333334,0.40365656565656566,0.4051666666666667,0.40973737373737373,0.4736666666666667,0.6725151515151515,2.85175,0.0580808080808084,506595.154040404,2527253.982323232,-167.7421813924243,0.017770202020202047,0.1401919191919192,0.052040404040404054,0.001510101010101017,0.06392929292929295,2.1792348484848487,32.8644202326206,-86.22212554770687,35.34116287349724,-95.1688362743584,32.90593440662615,-86.16887510000419,35.367250686534106,-95.13608048807825,1188,99,12,869.1468515688572,870.0822384187838
Crow,Time 1 and 2,4.166666666666667,3.6666666666666665,1162222.1458333333,27881,28218932.708333332,3345515.6666666665,424.9258191645833,371.74275829999993,0.14589583333333334,0.18666666666666668,0.5569583333333333,0.5806666666666667,0.3970416666666667,0.42633333333333334,0.4083125,0.38133333333333336,0.6571458333333333,0.49300000000000005,6.656,2.0476666666666667,-0.5000000000000004,-1134341.1458333333,-24873417.041666664,-53.183060864583354,0.04077083333333334,0.02370833333333333,0.02929166666666666,-0.026979166666666665,-0.16414583333333327,-4.6083333333333325,46.45375715582364,-108.54107232068891,45.858946818850974,-107.67593373915756,46.480912198448955,-108.53718929094644,45.85974776649405,-107.67602922134468,144,48,3,93.99168956284467,95.85646001586281
Cupeno,Time 1 and 2,6,6.5,3510521.272727273,0,2066481.9090909092,2.5,361.23629324454544,286.08780015,0.328,0.4195,0.3332727272727273,0.382,0.837,0.9205000000000001,0.39272727272727276,0.5035000000000001,0.45890909090909093,0.504,5.335727272727273,4.942500000000001,0.5,-3510521.272727273,-2066479.4090909092,-75.14849309454542,0.09149999999999997,0.04872727272727273,0.08350000000000013,0.1107727272727273,0.04509090909090907,-0.3932272727272723,35.10809124624373,-118.09146749218576,33.389811102174036,-116.36500334456439,35.12040992747833,-118.06221502026007,33.390365119431735,-116.3665166057913,22,11,2,248.63586577412505,247.8456707681636
Diegueno,Time 1 and 2,6.333333333333333,7,0,0,1.6666666666666667,0,218.61743769666668,370.60688560000006,0.33133333333333337,0.386,0.41533333333333333,0.353,0.9116666666666667,0.907,0.4816666666666667,0.507,0.4623333333333334,0.52,6.912666666666667,5.276000000000001,0.666666666666667,0,-1.6666666666666667,151.98944790333337,0.05466666666666664,-0.06233333333333335,-0.004666666666666708,0.02533333333333332,0.057666666666666644,-1.6366666666666667,33.27324444569172,-116.03230082295606,33.03592730592484,-116.73670758764123,33.274501383159475,-116.03241617050304,33.03592730592483,-116.73670758764125,3,3,1,70.76418751925003,70.8061404453856
Duwamish,Time 1 and 2,5.125,5.5,0,0,0,0,1481.282216325,1737.8773474999998,0.21825,0.549,0.444375,0.43000000000000005,0.622375,0.7955000000000001,0.53525,0.48850000000000005,0.5295,0.505,8.52375,3.2024999999999997,0.375,0,0,256.5951311749998,0.33075000000000004,-0.014374999999999971,0.17312500000000008,-0.04674999999999996,-0.024499999999999966,-5.32125,48.18812356428402,-121.62931075118632,47.26594799210715,-121.98788369736602,48.192176850297955,-121.63033809386026,47.26605022753965,-121.98853923876716,16,8,2,106.10906948327212,106.52735890682685
Flathead,Time 1 and 2,4.470588235294118,4.5,28718.352941176472,0,103124.82352941176,0,727.6294672,808.467796775,0.0923529411764706,0.11175,0.5235294117647059,0.54725,0.46329411764705886,0.6165,0.4958235294117647,0.49375,0.6341764705882352,0.655,13.547058823529412,15.16675,0.02941176470588225,-28718.352941176472,-103124.82352941176,80.83832957499999,0.019397058823529406,0.023720588235294104,0.1532058823529412,-0.0020735294117646963,0.020823529411764796,1.6196911764705888,47.168776262258476,-113.95814211540332,47.66570879099508,-114.29966839225334,47.17629365198424,-113.94085548408684,47.666736504517154,-114.2992121559943,68,17,4,61.007280647057264,60.90317926840279
Galice,Time 1 and 2,5.3125,6,0,0,53140.625,0,1659.273824075,2180.552894,0.1886875,0.138,0.35225,0.387,0.5609375,0.47000000000000003,0.5056875000000001,0.47700000000000004,0.4850625,0.42100000000000004,6.49275,4.626999999999999,0.6875,0,-53140.625,521.2790699249999,-0.050687499999999996,0.03475,-0.09093749999999995,-0.028687500000000032,-0.06406249999999997,-1.8657500000000011,44.9715626422259,-122.72084897047954,44.643632533367416,-123.86989375466999,44.974266263174286,-122.71931611484038,44.643632533367416,-123.86989375466999,16,16,1,97.8159170409003,98.03884840867079
Goshute,Time 1 and 2,4.6,4.666666666666667,91.4,0,0,0,311.25691759999995,307.70445863333333,0.12260000000000001,0.12366666666666667,0.505,0.49333333333333335,0.527,0.4613333333333333,0.4882,0.4676666666666667,0.6032000000000001,0.641,10.876199999999999,9.669666666666666,0.06666666666666732,-91.4,0,-3.55245896666662,0.0010666666666666602,-0.011666666666666659,-0.0656666666666667,-0.020533333333333348,0.037799999999999945,-1.2065333333333328,39.9649097949281,-113.85447130889212,39.86610593275841,-113.60371554318102,39.96969405137801,-113.84901013278734,39.86981411266823,-113.60703338249553,15,5,3,24.06974374147952,23.460924644075522
Gros Ventre,Time 1 and 2,3.64,4,1633408.34,114354.5,7009352.88,14822329,399.91536628399996,333.92180669999993,0.14232,0.161,0.56644,0.548,0.36406,0.3745,0.36924,0.483,0.64006,0.637,5.64882,6.067,0.3599999999999999,-1519053.84,7812976.12,-65.99355958400002,0.018680000000000002,-0.018440000000000012,0.010440000000000005,0.11375999999999997,-0.0030599999999999516,0.41818000000000044,47.23915309966497,-106.62037915378285,48.349805585885576,-108.43470455633295,47.29759228362902,-106.60072263944933,48.350991154917416,-108.43382806393468,100,50,2,183.55426501738208,180.32887644492345
Havasupai,Time 1 and 2,6,6,0,0,0,0,307.78212859999996,352.86354789999996,0.127,0.132,0.43000000000000005,0.43700000000000006,0.8680000000000001,0.906,0.37350000000000005,0.47200000000000003,0.46900000000000003,0.5730000000000001,12.315999999999999,16.226,0,0,0,45.08141929999999,0.0050000000000000044,0.007000000000000006,0.03799999999999992,0.09849999999999998,0.10400000000000004,3.91,35.78149162554778,-112.76362113151325,35.84693038989309,-111.77154274524158,35.7855659638218,-112.76443785627653,35.84693038989309,-111.77154274524159,2,2,1,89.85135274727034,89.8869397693105
Hidatsa,Time 1 and 2,3.142857142857143,3.1666666666666665,2961219.8214285714,4417891.333333333,11357742.32142857,5014213.166666667,391.8955420785714,418.00455413333333,0.15660714285714286,0.12483333333333334,0.5625,0.5655,0.37725000000000003,0.46033333333333337,0.3395714285714286,0.37716666666666665,0.6472142857142857,0.6986666666666667,5.1698571428571425,9.237,0.023809523809523725,1456671.5119047617,-6343529.154761904,26.109012054761934,-0.031773809523809524,0.0030000000000000027,0.08308333333333334,0.03759523809523807,0.051452380952380916,4.067142857142858,46.85868299761339,-103.3976872559735,47.74137434255846,-102.17700990409207,46.87116759131316,-103.4119755994374,47.74352029609649,-102.1774194941615,168,28,6,134.70781784862749,134.58504608454027
Hopi,Time 1 and 2,5.333333333333333,5.2,0,1264.4,0,19.4,377.3656604666666,236.50660321999996,0.131,0.22360000000000002,0.42400000000000004,0.41700000000000004,0.6960000000000001,0.8352,0.532,0.4662,0.5223333333333333,0.48340000000000005,12.300333333333333,9.497399999999999,-0.13333333333333286,1264.4,19.4,-140.85905724666665,0.09260000000000002,-0.007000000000000006,0.1392,-0.06580000000000003,-0.038933333333333264,-2.8029333333333337,34.82603764089007,-110.44486210748207,34.71602813907484,-113.64920665872623,34.83049291316598,-110.43190747174033,34.737694744951284,-113.6656709180611,15,3,5,293.25501548088914,295.82262520843324
Hualapai,Time 1 and 2,6,6,0,0,0,0,345.0931626333333,345.0931626333333,0.12833333333333335,0.12833333333333335,0.4313333333333334,0.4313333333333334,0.8773333333333334,0.8773333333333334,0.3443333333333334,0.3443333333333334,0.4806666666666667,0.4806666666666667,12.066,12.066,0,0,0,0,0,0,0,0,0,0,35.38830542806895,-112.69391784423274,35.38830542806895,-112.69391784423274,35.39104231298174,-112.69377635791268,35.39104231298174,-112.69377635791268,9,3,3,0,0
Humptulips,Time 1 and 2,5,5,0,0,0,0,2147.2210594444446,1972.9422554999999,0.20377777777777778,0.3135,0.3831111111111111,0.41250000000000003,0.46955555555555556,0.5805,0.4598888888888889,0.45000000000000007,0.40711111111111115,0.461,3.981777777777778,5.4875,0,0,0,-174.2788039444447,0.10972222222222222,0.02938888888888891,0.11094444444444446,-0.009888888888888836,0.053888888888888875,1.505722222222222,46.5376258239211,-122.93575509599503,47.03543896295689,-123.30585866734634,46.53920758073547,-122.93268555210618,47.03642780748776,-123.30491271674522,18,9,2,62.183277670501916,62.197822962781544
Hupa,Time 1 and 2,6,7,0,0,258828.25,1035313,1718.5044197500001,1845.113903,0.252,0.14800000000000002,0.26375000000000004,0.29100000000000004,0.595,0.805,0.5515,0.58,0.45775,0.511,5.30275,12.626,1,0,776484.75,126.60948324999981,-0.10399999999999998,0.027249999999999996,0.21000000000000008,0.02849999999999997,0.05325000000000002,7.32325,41.172736541305724,-123.35699497051607,40.70280018457289,-123.875776967048,41.17412253254108,-123.35757679801361,40.70280018457289,-123.875776967048,4,4,1,68.11642231660211,68.20342177300131
Iowa,Time 1 and 2,2.594059405940594,3.3333333333333335,33328.74257425743,802239.1666666666,303992.099009901,8441142.166666666,883.7255405297029,928.9019774666666,0.19087128712871287,0.2875,0.6331980198019802,0.6425,0.365,0.4201666666666667,0.4215841584158416,0.3998333333333334,0.6482772277227723,0.5843333333333334,5.698633663366336,4.898666666666666,0.7392739273927393,768910.4240924092,8137150.067656765,45.17643693696368,0.0966287128712871,0.009301980198019755,0.0551666666666667,-0.02175082508250825,-0.06394389438943893,-0.7999669966996699,41.58837193335361,-93.99815380964476,37.14476153865407,-96.56878016183046,41.599642067838595,-94.00857169576906,37.147817687392106,-96.59065083423003,606,101,6,541.8073102654905,543.0345795442724
Isleta Pueblo,Time 1 and 2,5,5,0,0,0,0,303.8036502,339.9248664,0.3725,0.581,0.5825,0.5710000000000001,0.5589999999999999,0.611,0.49750000000000005,0.461,0.5235000000000001,0.557,4.932,2.4589999999999996,0,0,0,36.12121619999999,0.20849999999999996,-0.011499999999999955,0.052000000000000046,-0.03650000000000003,0.033499999999999974,-2.4730000000000008,34.88437590602641,-106.74042276500963,35.05181423273406,-106.6703874154021,34.884395987434786,-106.74056546077269,35.05181423273406,-106.6703874154021,2,2,1,19.70368332050212,19.705793457161597
Jicarilla Apache,Time 1 and 2,5.177777777777778,5.5,1718223.822222222,698843,44076588.155555554,190451833.5,380.99630842222217,415.58292629999994,0.1645777777777778,0.1405,0.5351777777777778,0.6214999999999999,0.4998666666666667,0.6305000000000001,0.4610222222222222,0.559,0.48362222222222223,0.5315000000000001,6.379666666666666,12.292,0.32222222222222197,-1019380.8222222221,146375245.34444445,34.58661787777777,-0.02407777777777778,0.08632222222222219,0.13063333333333338,0.09797777777777783,0.04787777777777785,5.912333333333334,33.789445062793455,-106.18436823874599,36.10116432869452,-106.7814401045556,33.817680101186504,-106.16946672900485,36.101196371234444,-106.78189960862427,90,45,2,263.04153660795566,260.2660982784148
Kalapuya,Time 1 and 2,5.352941176470588,5.333333333333333,0,0,50014.705882352944,0,1723.872700482353,1871.6289433333334,0.19247058823529412,0.1686666666666667,0.34652941176470586,0.3396666666666667,0.5487058823529412,0.49033333333333334,0.5082941176470589,0.497,0.4852941176470589,0.44433333333333336,6.228882352941176,4.394666666666666,-0.019607843137254832,0,-50014.705882352944,147.75624285098047,-0.02380392156862743,-0.006862745098039191,-0.05837254901960781,-0.011294117647058899,-0.04096078431372552,-1.8342156862745105,44.823869728053765,-122.80536066569555,44.92690411691932,-123.53043774700905,44.82695391009037,-122.80732483445188,44.92716376695403,-123.53137387933442,51,17,3,58.33670923403177,58.194482691350544
Kalispel,Time 1 and 2,4.523809523809524,4.6,23248.190476190477,0,83482,0,727.4330135666667,826.33268498,0.10390476190476192,0.1056,0.5092857142857143,0.5268,0.4925714285714286,0.5826,0.49733333333333335,0.5156000000000001,0.6093809523809524,0.61,12.85452380952381,14.5248,0.07619047619047592,-23248.190476190477,-83482,98.8996714133333,0.001695238095238083,0.017514285714285704,0.0900285714285714,0.01826666666666671,6.190476190476302e-4,1.6702761904761907,47.338266119723656,-114.59635104580629,47.839459013694714,-114.89457806604686,47.35204301767295,-114.57324994209682,47.84637085065609,-114.88611260285666,105,21,5,60.117634738953036,59.83004280902953
Kaskaskia,Time 1 and 2,2.7564102564102564,3,82827.89743589744,0,495816.3205128205,0,1046.5020659833333,1131.45203,0.2346794871794872,0.23700000000000002,0.6635705128205128,0.643,0.40076923076923077,0.41600000000000004,0.4221089743589744,0.459,0.5173269230769231,0.41100000000000003,4.237916666666667,2.8909999999999996,0.2435897435897436,-82827.89743589744,-495816.3205128205,84.94996401666663,0.002320512820512821,-0.02057051282051281,0.01523076923076927,0.03689102564102564,-0.10632692307692304,-1.3469166666666674,39.59645571249445,-85.95354019284714,36.835506103148504,-94.81012266163275,39.64366246670369,-85.98050963408652,36.83550610314852,-94.81012266163275,156,156,1,832.8864661827963,832.4168980819081
Kaw,Time 1 and 2,2.875,3,244681.265625,872252,46771.46875,1843282,761.25605668125,935.8059887,0.20609375000000002,0.17900000000000002,0.617484375,0.659,0.337125,0.43700000000000006,0.371625,0.458,0.682375,0.555,5.0185625,5.8,0.125,627570.734375,1796510.53125,174.54993201874993,-0.02709375,0.041515625000000056,0.09987500000000005,0.08637500000000004,-0.1273749999999999,0.7814375,39.42085330602757,-97.56425355344864,36.818238499235235,-97.14414358482526,39.43480718578874,-97.56842014166065,36.81823849923523,-97.14414358482524,64,64,1,292.04743302298897,293.633934981338
Kickapoo,Time 1 and 2,2.6748466257668713,3.6,74490.18404907975,1220474,560295.3680981596,8501280.4,1033.0613560177915,863.19391702,0.24100613496932516,0.2912,0.6598957055214724,0.6312,0.4009018404907976,0.43060000000000004,0.4167484662576687,0.3842,0.5261226993865031,0.5308,4.406472392638037,4.0276,0.9251533742331288,1145983.8159509203,7940985.031901841,-169.8674389977915,0.050193865030674856,-0.02869570552147238,0.02969815950920246,-0.03254846625766872,0.004677300613496915,-0.37887239263803707,39.70225436709241,-86.39621116657489,35.006343686952974,-97.42354734600357,39.76797723256704,-86.42753684272675,35.018126492688,-97.48863117362208,815,163,5,1105.8338878058432,1110.8435098408595
Kikiallus,Time 1 and 2,6,6,0,0,0,0,2128.7488089999993,2128.7488089999993,0.14100000000000001,0.14100000000000001,0.43700000000000006,0.43700000000000006,0.5690000000000001,0.5690000000000001,0.5700000000000001,0.5700000000000001,0.507,0.507,9.542,9.542,0,0,0,0,0,0,0,0,0,0,48.48200641388233,-121.76603961090473,48.48200641388233,-121.76603961090473,48.48200641388232,-121.76603961090473,48.48200641388232,-121.76603961090473,1,1,1,0,0
Kiowa,Time 1 and 2,3.967032967032967,3.875,2032839.802197802,1474067.25,23381948.445054945,29362190.5,608.4227241747252,836.226953275,0.1995,0.22887500000000002,0.5775384615384616,0.636,0.3221538461538462,0.366375,0.38735164835164837,0.38625,0.4923241758241758,0.521875,1.9040384615384616,2.4314999999999998,-0.09203296703296715,-558772.5521978021,5980242.054945055,227.80422910027482,0.029375000000000012,0.058461538461538454,0.04422115384615383,-0.0011016483516483877,0.029550824175824164,0.5274615384615382,33.440692062142716,-100.36308297015391,34.62848800381625,-98.33576099460237,33.45128679781773,-100.34738249508976,34.629239023536094,-98.33545688636751,1456,182,8,229.03336780730515,227.23110952074887
Klamath,Time 1 and 2,5.615384615384615,6,0,0,79639.46153846153,0,965.9582789692307,697.4561352999999,0.16676923076923078,0.12100000000000001,0.3453846153846154,0.29200000000000004,0.5642307692307692,0.703,0.5316923076923077,0.43500000000000005,0.46784615384615386,0.43500000000000005,7.361,8.984,0.384615384615385,0,-79639.46153846153,-268.5021436692308,-0.04576923076923077,-0.053384615384615364,0.13876923076923076,-0.09669230769230763,-0.0328461538461538,1.6230000000000002,42.54707173977471,-121.66511636476699,42.69253494831058,-121.65009313344926,42.558720707707124,-121.68632732576859,42.69253494831057,-121.65009313344925,13,13,1,16.23958657736916,15.1889128446539
