FIPS,clay_mean,ec_mean,ph_mean,sand_mean,soc_mean,clay_sd,ec_sd,ph_sd,sand_sd,soc_sd
01001,11.672733532097876,5.635806198076011,52.20713733590558,60.95751245526174,25.73591597326422,3.45472299441742,3.909394736985867,1.7536443702842752,5.908087327434559,7.916199366197461
01003,12.320846571073073,82.33624285721305,49.14118457133883,60.324743600584675,52.869131805607566,9.837151733772117,47.840549497252944,2.267916518134796,11.851773123313206,40.226258964211354
01005,13.097632072659689,6.311990426595129,52.37671611172479,65.97956007925237,29.2847167429383,3.4266040482798736,3.19500283319511,1.3532704618402094,5.046859808225693,13.184150694447114
01007,14.843685358081288,4.419385897889839,51.44225787816105,51.36689588341626,26.511147139760098,3.0249410478121193,2.997196700474497,1.6029810350083376,5.156862604695334,6.591692425313805
01009,15.58342528184217,4.389391940513312,53.01241904533461,41.11721635883905,27.59814703765891,2.0539228858225633,2.6985034411542377,2.1046552442417883,4.343372823433059,8.735697607402551
01011,18.131080641935807,3.6343115688431156,53.00401834816518,59.88969853014699,29.491525847415257,6.984655414892715,2.3698010681356316,1.9585723054689501,8.173628729012476,10.068106204622993
01013,13.344236542623753,5.568536120724908,50.790057948753756,62.62505859706167,27.62438535422547,3.5460471623158103,3.5074699472151756,1.6388053859978187,6.425425414614649,6.754751138680204
01015,15.956016390931373,5.223045598447713,53.28718596813726,42.23898335375817,30.553634344362745,2.8140085682682066,2.400103334760555,1.9469123331899023,5.796796459154355,11.288856606267421
01017,15.25331152690433,5.737641401063064,53.01767229350415,58.031677732131385,30.66164339998572,2.7610590795990895,4.112595675511537,1.596139763045717,3.6312399378706575,7.269535879985739
01019,17.704595641848258,5.426586392233657,53.306695554351904,34.51454800494424,27.316188214379956,2.861391173895739,4.1719802321254935,2.194172224622245,5.6949678436780795,8.398918288855103
01021,13.157845676393757,4.1746466766393535,51.966677085891625,56.373211056286145,25.529214762553305,2.950176808375534,3.010102235904294,1.5558106573065338,5.557819564921696,6.327085135116513
01023,20.683852477753977,4.929007459085098,50.79603931894574,44.19152322814979,28.013004715902838,7.058651249093379,2.917294000643963,1.3747565180800434,9.484280439619857,8.030093673108725
01025,18.072507543452783,9.460172439590036,50.405401361562056,53.327657040971545,30.22317710281539,8.670572553094852,12.092061604945798,1.328242950582083,11.07378801267771,9.761976006312489
01027,15.323206821174274,6.148427013690925,52.59797128868549,51.39441625014381,41.54563002543879,2.30309237827002,3.237784061015597,2.0199066140361315,3.4471916329578627,11.935575001354287
01029,14.856030510090577,6.2638611569791145,52.181443840291834,49.61641990064875,39.165580804068014,2.029528802805629,2.787674738275454,1.84920270636191,4.795954707755804,10.979409920802846
01031,11.247962520689793,6.058149058149058,51.98557871285144,68.55201227928501,24.796910706001615,3.0693629084457106,2.6789346876855418,1.8705603248816125,4.299189722546936,8.716212629002584
01033,18.242666406148235,3.9553080630454605,52.91243975511267,28.65788068255829,25.447746515565978,3.2258964791491125,2.866818818924839,2.545341492097174,7.047646457647659,8.271468759392416
