geoid,elevation_mean,tri_mean,elevation_sd,tri_sd,elevation_min,tri_min,elevation_q25,tri_q25,elevation_median,tri_median,elevation_q75,tri_q75,elevation_max,tri_max
31043,375.967400768639,3.8683454142126,38.6682147238132,3.37086044780081,319.922983545471,0,335,0.448670541212035,378.515558465395,3.92408520830403,408.987516611294,6.08651199295438,463.738477809019,27.7720569150847
31045,1164.12234555267,3.84966343310977,118.863878413089,2.94791084198753,928.344838212203,0,1059.3280612931,1.90603366094652,1160.28312199858,3.10187882237057,1260.74845857242,4.80756102399556,1469.9166203453,30.9167110812897
31047,770.001188737178,2.3693171999505,39.8334420797859,2.41640581607415,689,0,740,0.368941524016353,766.486322573796,1.17025615028327,797.13072289588,4.18616184412063,903.402725192241,16.5034410927757
31049,1138.57468620584,1.44946249709295,44.6519212446898,1.18669598737514,1023,0,1111.77233357192,0.574643563714126,1138.80107847958,1.06235971000176,1172.52637124218,2.01662331126967,1235.98059675528,9.30819987697782
31051,429.638839779419,4.16880061738602,36.3339969760768,2.50723546224295,328.906728145496,0,409.148100113542,2.4972193188553,437.030364818416,3.8861813435878,457.061019639619,5.48076823171702,496.610817702578,27.4972268228906
31053,394.925157950989,1.47443661039863,24.2400970135059,1.60241469094702,347,0,377.777481405174,0.279442364973365,393,0.731750749102083,410.052475195134,2.48065413008928,482.013421374441,14.8732860767049
31055,351.02021603121,3.35737542955044,22.6175348892956,2.55311355073738,288.728475816027,0,340,0.684768679350746,350,3.49832128201494,366.669277290406,5.08950992607015,402.926663019035,22.9554882971319
31057,1004.87188557538,2.18973416063758,49.3834451267352,1.70145934778907,865,0,975.168166135226,0.956972894281158,1006.68920921901,1.69553454383113,1041.79717879922,2.88408145973412,1114.73738817376,14.8722302203015
31059,495.490723486048,0.88446901856036,12.4409766153445,0.706964790370074,453.510140448337,0,486.162628284786,0.41205567907317,495.269201247017,0.694169270226027,504.697571736936,1.15055340641558,530.454717471518,8.71641362418855
31061,620.58743587434,2.52934679231143,35.3824850959484,1.64756280801907,530.498848698949,0,595.306334426282,0.992219859616252,623.229454367571,2.50335983095854,648,3.70649063866525,693.480474655905,10.8009110896638
31063,810.596016528472,3.99416117344541,42.7086581909477,1.86195091670068,698.246519588394,1.4210854715202e-14,780.730707689925,2.54328522452973,811.786080373769,3.89442143082242,839.173578896071,5.22607018908064,950.940589583128,13.9594581440824
31065,695.386042509795,2.96251497394609,32.0288989141428,1.61782666798933,615.894983365356,0,672.316760975714,1.79270369540082,693.915755141844,2.89249716765007,719.039815819819,4.02392967893288,777.31708099173,12.5127568636927
31067,414.712339620084,2.2534465034635,19.8112687395271,1.09475283821601,357.444378560291,0,400.842183758666,1.47568886471601,415.95922980696,2.15885069240658,429.692631375879,2.89603368770332,469.950359559711,13.6284881561356
31069,1156.23835143225,3.22393022312625,46.6867819394591,2.49380822947349,996.05931730459,0,1139.11810260343,1.33644960714156,1169.79940561184,2.72570919344265,1187.6694948985,4.48492230582917,1260.90883504445,24.0764846250561
31071,693.852925226937,1.84106974920291,26.267989883644,1.4203100264578,629.283519551066,0,672.8957349684,0.846898207547842,690.173829452869,1.4696783090639,716.920418243283,2.41392469177439,765.640774680761,14.3140016302866
31073,749.372792608502,3.04188422559323,33.5919480235482,1.84943302629582,665.500994050657,0,721.668366563962,1.60269997393338,751.127613842258,2.84455813396991,774,4.23151995128956,835.343906827028,12.2670598188655
31075,1148.74130178283,5.58111208457244,36.5801589866607,3.49587130408597,1069.50919326124,0,1120.86141171475,3.00065710747234,1149.6014190542,5.05049128546438,1174.59190981359,7.5311705555802,1277.38516920464,27.0888998652804
31077,624.673411035833,3.43481309085905,27.2697896743363,1.91381702515702,557.188893982415,0,604.502621439769,1.85224117446969,622.999904755621,3.26272779313197,644.403693733682,4.75791576024494,716.348936809548,13.9569272734014
31079,588.236822870792,0.56535679835195,16.5356039463746,0.770683222643909,552,0,576.307761196807,0.147318666662628,587.858321649472,0.344292304901629,600.150808888894,0.598309022629735,650.919078719779,12.4359456365002
