FIPS,amen_region_census,amen_rural_urban,amen_urban_inf,amen_low,amen_sun,amen_high,amen_humid,amen_topo,amen_per_water,amen_log_water,amen_scale,amen_rank
22091,7,8,6,50.5,131,81.6,71,1,0.27,3.282,-2.02,3
22093,7,1,1,53.8,121,82.5,80,1,4.52,6.114,-1.12,3
22095,7,1,1,51.7,121,82.4,80,1,37.07,8.218,-0.34,3
22097,7,2,2,51.8,139,81.7,69,1,1.08,4.686,-0.71,3
22099,7,2,2,51.9,128,81.9,75,1,9.38,6.844,-0.34,3
22101,7,4,5,53.7,128,81.7,75,1,45.22,8.417,0.85,4
22103,7,0,1,52.2,131,81.2,71,1,23.99,7.783,0.76,4
22105,7,4,3,52.3,131,81.6,71,1,3.99,5.99,-0.28,3
22107,7,9,9,48.1,143,81.8,71,1,6.04,6.403,-0.47,3
22109,7,3,2,55.2,121,81.6,80,1,39.66,8.286,0.5,4
22111,7,6,6,46.8,153,83.2,58,4,3.06,5.723,0.22,4
22113,7,6,5,51.5,134,82.5,70,1,23.7,7.77,0.44,4
22115,7,5,7,49.7,149,81.4,62,4,0.98,4.581,0.2,4
22117,7,6,3,50.3,131,82.3,71,1,0.95,4.55,-1.57,3
22119,7,2,2,46.3,159,82.3,56,4,3.12,5.743,0.71,4
22121,7,2,2,51,139,82,69,1,6.1,6.413,-0.01,3
22123,7,9,9,46,143,82.9,71,1,0.26,3.24,-2.79,2
22125,7,8,6,50.9,131,81,71,1,4.7,6.152,-0.27,3
22127,7,7,8,48.4,153,82.2,58,4,0.67,4.208,-0.04,3
23001,1,3,2,20.4,159,70,73,10,5.42,6.296,-0.32,3
23003,1,5,7,12.6,157,66.1,70,15,2.3,5.439,-0.14,3
23005,1,3,2,21.5,154,68,75,10,31.34,8.05,1.05,4
23007,1,6,6,16.6,159,67.8,73,16,2.66,5.585,0.17,4
23009,1,6,6,23.7,154,66.4,75,10,32.41,8.084,1.87,4
23011,1,4,5,19.3,159,69.6,73,10,8.81,6.781,-0.14,3
23013,1,7,8,23.3,154,66.9,75,10,67.99,8.825,2.06,4
23015,1,9,9,23.3,154,66.9,75,9,34.91,8.158,1.55,4
23017,1,6,6,18.6,159,68.2,73,20,4.47,6.103,1.28,4
23019,1,3,2,15.6,159,66.8,73,9,4.51,6.112,-0.52,3
23021,1,6,6,12.5,157,64.4,70,16,9.39,6.845,1.2,4
23023,1,6,6,21.5,154,68,75,10,31.4,8.052,1.05,4
23025,1,7,8,17.2,159,67.9,73,16,4.12,6.022,0.47,4
23027,1,6,6,19.4,154,68.3,75,10,14.42,7.274,0.2,4
23029,1,7,8,22.6,154,61.8,75,10,21.09,7.654,2.69,5
23031,1,4,5,21.5,154,68,75,10,22.06,7.699,0.86,4
24001,5,3,2,29,137,70.5,60,16,1.02,4.629,1.26,4
24003,5,0,1,33.9,149,75.5,65,4,29.25,7.981,0.71,4
24005,5,0,1,36.1,146,79.4,65,5,12.24,7.11,-0.37,3
24009,5,1,1,35.9,158,76.7,72,4,37.65,8.233,0.65,4
24011,5,6,4,34.9,158,77.1,72,1,1.82,5.202,-1.68,3
24013,5,1,1,31.4,146,74.5,65,5,0.72,4.28,-1.34,3
24015,5,2,2,32.6,146,76.1,65,5,16.69,7.42,0.1,4
24017,5,1,1,35.7,158,76.4,72,4,28.32,7.949,0.55,4
24019,5,7,7,35.8,158,76.9,72,1,43.28,8.373,0.2,4
24021,5,1,1,31.7,146,75.4,65,16,0.67,4.2,0.1,4
24023,5,8,6,27.5,112,67.4,72,16,1.21,4.795,0.35,4
24025,5,0,1,30.9,146,75.2,65,5,16.4,7.402,0.04,3
24027,5,0,1,32.3,146,74.8,65,5,0.54,3.997,-1.42,3
24029,5,6,4,34.1,146,77.3,65,1,32.55,8.088,-0.23,3
24031,5,0,1,33.9,146,75.5,65,5,2.3,5.439,-0.57,3
24033,5,0,1,34.1,149,75.8,65,4,2.61,5.563,-0.61,3
24035,5,1,1,33.8,146,76.2,65,1,26.99,7.901,-0.08,3
24037,5,4,4,37.3,158,78.7,72,4,52.74,8.571,0.53,4
24039,5,7,8,38,158,79.3,72,1,46.43,8.443,-0.04,3
24041,5,6,4,35.5,158,77.1,72,1,43.55,8.379,0.1,4
24043,5,3,2,31.3,137,74.8,60,16,2.01,5.305,0.85,4
24045,5,5,7,37.5,158,77.3,72,1,5.65,6.337,-0.7,3
24047,5,7,8,36.6,158,76.3,72,1,31.88,8.067,0.34,4
24510,5,0,1,36.1,146,79.4,65,5,12.24,7.11,-0.37,3
25001,1,3,2,31.4,152,72.7,66,4,69.69,8.849,1.52,4
25003,1,3,2,22.1,132,67.6,62,16,1.58,5.062,0.81,4
25005,1,2,2,27.5,152,71.4,66,4,19.56,7.579,0.54,4
25007,1,9,9,31.8,152,68,66,4,75,8.923,2.89,5
25009,1,0,1,27.8,152,69.7,66,4,39.9,8.291,1.43,4
25011,1,4,5,23.2,129,71.3,66,16,3.13,5.745,0,3
25013,1,2,2,27.1,129,73.6,66,16,2.47,5.508,-0.08,3
25015,1,2,2,23.6,129,71.5,66,16,3.01,5.708,-0.01,3
25017,1,0,1,26,129,73.1,66,9,2.84,5.649,-1.12,3
25019,1,7,8,31.8,152,68,66,4,75,8.923,2.89,5
25021,1,0,1,26.2,129,71.1,66,4,9.99,6.907,-0.64,3
25023,1,1,1,29.8,152,72.2,66,4,39.59,8.284,1.09,4
25025,1,0,1,29.2,152,73.3,66,4,51.26,8.542,0.83,4
25027,1,0,1,23.6,129,70.1,66,14,4.18,6.035,0.24,4
26001,3,9,9,18.5,110,67.1,59,9,62.33,8.738,0.35,4
26003,3,7,8,18.2,97,64.9,67,4,75,8.923,-0.91,3
26005,3,2,2,25.4,102,71.4,56,4,54.87,8.61,-0.52,3
26007,3,7,7,17.8,110,65.5,59,4,66.13,8.797,0.07,4
26009,3,9,9,20.9,116,67.8,59,9,20.76,7.638,0.58,4
26011,3,8,6,20.4,105,69.1,59,1,46.11,8.436,-1.04,3
26013,3,9,9,18.4,95,66.3,66,10,15.43,7.341,-0.55,3
26015,3,6,6,23.6,104,71.8,60,4,3.6,5.886,-2.15,3
26017,3,2,2,23.1,105,72,59,1,29.59,7.993,-1.53,3
26019,3,9,9,20.8,116,68.7,59,9,62.62,8.742,0.75,4
26021,3,3,2,25.9,102,71.4,56,4,63.89,8.762,-0.3,3
26023,3,6,6,23.9,104,71.1,60,2,2.33,5.451,-2.45,2
26025,3,2,2,23.3,104,71.8,60,4,1.34,4.896,-2.73,2
26027,3,6,5,24.7,102,73,56,4,3.2,5.768,-2.14,3
26029,3,7,8,20.9,116,67.8,59,9,70.03,8.854,0.94,4
26031,3,7,8,19.6,110,68,59,9,19.16,7.558,0.08,4
26033,3,7,7,14.2,97,63.8,67,4,42.14,8.346,-1.4,3
26035,3,7,8,19.7,105,68.7,59,4,1.46,4.983,-2.36,2
26037,3,2,2,22.6,104,71.3,60,2,0.54,3.994,-3.49,2
26039,3,9,9,18.1,110,67.4,59,4,0.93,4.533,-2.37,2
26041,3,7,7,17.4,97,66.7,67,2,41.25,8.325,-1.94,3
26043,3,7,8,14.4,95,66.9,66,4,1.39,4.932,-3.58,2
26045,3,2,2,23.1,104,71,60,4,0.44,3.773,-3.14,2
26047,3,7,8,19.6,116,66.8,59,9,46.96,8.455,0.93,4
26049,3,2,2,22.3,112,69.7,58,4,1.49,5.006,-1.9,3
26051,3,6,6,19.7,105,68.7,59,4,1.86,5.227,-2.23,2
26053,3,7,8,12.6,95,67.5,66,10,25.37,7.839,-1.69,3
26055,3,7,7,20.8,116,68.7,59,9,22.64,7.725,0.37,4
26057,3,6,6,22.3,105,71.6,59,2,0.26,3.254,-3.92,2
26059,3,6,6,23.6,104,70.8,60,4,1.37,4.92,-2.4,2
26061,3,7,8,17,95,66.2,66,10,32.62,8.09,-0.58,3
26063,3,7,8,21.9,105,68.4,59,2,60.86,8.714,-0.74,3
26065,3,2,2,22.6,104,70.9,60,4,0.31,3.44,-3.38,2
26067,3,6,6,22.6,104,71.3,60,2,1.21,4.796,-3.07,2
26069,3,7,8,21.2,110,68.2,59,4,70.96,8.867,-0.17,3
26071,3,9,9,13.4,95,65.6,66,4,3.69,5.91,-2.88,2
26073,3,4,5,21.6,105,70.9,59,4,0.6,4.098,-3.1,2
26075,3,3,2,23,104,71.7,60,4,2.37,5.469,-2.45,2
26077,3,2,2,24.8,102,72.9,56,4,3.16,5.755,-2.1,3
26079,3,9,9,18.1,116,67.4,59,9,1.71,5.141,-1.11,3
26081,3,2,2,23.2,102,71.5,56,4,1.83,5.211,-2.28,2
26083,3,9,9,17,95,66.2,66,15,75,8.923,0.44,4
26085,3,9,9,20.8,102,69,59,9,1.23,4.811,-1.68,3
26087,3,1,1,22.6,112,70.5,58,4,1.33,4.887,-2.12,3
26089,3,9,7,20.8,116,68.7,59,9,75,8.923,0.73,4
26091,3,1,1,24.3,112,72.4,58,4,1.42,4.956,-2.31,2
26093,3,1,1,22.1,112,70.6,58,4,2.91,5.675,-1.82,3
26095,3,9,9,16.3,97,64.8,67,4,52.77,8.571,-1.21,3
26097,3,7,8,18.2,97,65.1,67,4,51.37,8.544,-0.95,3
26099,3,0,1,24.1,112,71.9,58,2,15.69,7.358,-1.24,3
26101,3,7,8,23.4,116,69.1,59,9,57.54,8.658,0.89,4
26103,3,5,7,14.7,95,65.8,66,10,46.85,8.452,-1.09,3
26105,3,7,8,23.3,102,68.7,59,9,60.13,8.702,0.6,4
26107,3,7,7,20.9,105,69.1,59,4,2.69,5.594,-1.94,3
26109,3,7,8,17.4,95,66.7,66,4,22.01,7.697,-1.61,3
26111,3,2,2,23.1,105,71.6,59,1,1.27,4.844,-3.09,2
26113,3,9,9,18.3,116,67.2,59,4,1.23,4.815,-1.95,3
26115,3,1,1,25.7,112,73.4,58,1,18.96,7.548,-1.43,3
26117,3,6,6,22.5,105,71.3,59,4,1.79,5.189,-2.48,2
26119,3,9,9,18.6,110,67.2,59,9,2.64,5.575,-0.92,3
26121,3,2,2,24,102,70,59,4,65.11,8.781,-0.4,3
26123,3,6,6,20.9,102,68.8,59,9,2.21,5.397,-1.3,3
26125,3,0,1,23.5,112,71.9,58,4,3.89,5.965,-1.78,3
26127,3,8,6,23.3,102,69.8,59,9,58.64,8.677,0.26,4
26129,3,7,8,18.4,110,67.1,59,4,1.79,5.19,-1.89,3
26131,3,9,9,17,95,66.2,66,10,64.94,8.779,-0.72,3
26133,3,9,9,20.8,105,69,59,4,1.23,4.809,-2.35,2
26135,3,9,9,17.9,110,66.8,59,9,1.15,4.743,-1.37,3
26137,3,7,8,17.3,110,65.9,59,9,2.17,5.38,-0.89,3
26139,3,2,2,25.5,102,70.2,56,4,65.34,8.785,-0.04,3
26141,3,7,8,18.8,110,68,59,9,74.35,8.914,0.18,4
26143,3,7,8,17.4,110,66.2,59,2,10.08,6.916,-1.2,3
26145,3,2,2,21.4,105,70.6,59,1,0.84,4.43,-3.33,2
26147,3,0,1,24.5,112,71.8,58,2,12.98,7.169,-1.25,3
26149,3,6,5,24.5,104,72,60,2,3.34,5.812,-2.4,2
26151,3,8,4,22.4,105,70.3,59,2,39.4,8.279,-1.23,3
26153,3,7,8,18.2,97,65.1,67,4,37.46,8.228,-1.05,3
26155,3,4,5,23,104,70.7,60,2,0.36,3.58,-3.48,2
26157,3,6,6,22,105,70.3,59,2,11.08,7.01,-1.63,3
26159,3,2,2,24.8,102,71.8,56,4,43.96,8.388,-0.61,3
26161,3,0,1,24.9,112,72.7,58,4,1.73,5.155,-2.19,3
26163,3,0,1,24.6,112,72.3,58,1,8.64,6.762,-1.73,3
26165,3,7,7,17.9,116,66.1,59,9,1.8,5.19,-0.76,3
27001,4,9,9,8.1,141,67.7,55,4,8.82,6.782,-1.74,3
27003,4,0,1,12.1,141,71.6,55,4,4.99,6.214,-2.41,2
27005,4,6,6,4.7,139,68.2,53,4,9.32,6.837,-2.34,2
27007,4,7,7,3.1,125,67.7,58,4,18.01,7.496,-2.89,2
27009,4,3,2,8.9,141,70.2,56,4,1.14,4.739,-3.43,2
27011,4,9,9,10.8,141,71.8,53,2,5.86,6.373,-2.77,2
27013,4,5,7,12.9,153,71.4,56,4,1.77,5.175,-2.48,2
27015,4,7,7,13.2,153,73.1,56,4,1.25,4.829,-3.07,2
27017,4,6,5,8.4,141,66.2,55,4,1.7,5.138,-2.15,3
27019,4,1,1,12,141,72.4,56,4,5.08,6.231,-2.7,2
27021,4,9,9,7.2,125,68.2,58,4,16.43,7.404,-2.38,2
27023,4,7,8,11,141,71.7,53,4,0.86,4.449,-3.42,2
27025,4,1,1,11.4,141,70.7,55,4,5.62,6.331,-2.23,2
27027,4,3,2,5.9,139,70.7,53,4,0.71,4.265,-4.17,2
27029,4,9,9,5.6,139,69.1,53,4,3.41,5.831,-2.96,2
27031,4,9,9,12.8,139,60.4,59,16,56.56,8.64,2.99,5
27033,4,7,8,14.1,156,72.8,51,4,1.38,4.924,-2.35,2
27035,4,7,7,7.2,141,69.5,55,4,13.83,7.232,-2.14,3
27037,4,0,1,13.1,142,71.8,62,4,2.84,5.649,-3.05,2
27039,4,6,6,12.9,142,70.1,62,4,0.03,1.004,-5.08,1
27041,4,7,8,7.1,141,70,53,4,11.9,7.081,-2.23,2
27043,4,7,8,12.3,153,71.7,56,4,1.11,4.706,-2.91,2
27045,4,8,6,12.6,142,70.2,62,14,0.1,2.346,-2.93,2
27047,4,7,7,14.4,153,72.3,56,4,2.07,5.335,-2.38,2
27049,4,6,5,13.7,142,71.6,62,14,2.8,5.636,-1.38,3
27051,4,9,9,7.1,141,70,53,4,5,6.214,-2.69,2
27053,4,0,1,12.1,141,71.6,55,4,8.21,6.711,-2.15,3
27055,4,3,2,16.1,142,72.8,62,14,1.85,5.218,-1.52,3
27057,4,9,8,5,125,68.5,58,4,7.69,6.645,-3.24,2
27059,4,1,1,9.7,141,69.9,55,4,2.83,5.647,-2.66,2
27061,4,6,6,7,125,66.8,58,4,8.97,6.799,-2.36,2
27063,4,7,8,14.1,156,72.8,51,4,2.44,5.497,-2.05,3
27065,4,6,4,10.1,141,70.4,55,4,1.58,5.065,-3.04,2
27067,4,7,7,10.7,141,72,56,4,7.63,6.638,-2.6,2
27069,4,9,9,1.1,139,68.3,53,1,0.58,4.065,-4.9,1
27071,4,7,8,4.3,125,66.9,58,1,1.65,5.104,-4.2,2
27073,4,9,9,12.5,141,72.9,53,2,1.7,5.133,-3.43,2
27075,4,6,6,6.7,139,66.3,59,16,29.81,8,0.24,4
27077,4,9,9,2.7,125,67.3,58,1,26.95,7.899,-3.09,2
27079,4,6,4,13.8,153,73,56,4,5.35,6.283,-2.17,3
27081,4,9,9,12.9,156,72.7,51,5,2.08,5.338,-2.16,3
27083,4,7,7,12.9,156,72.7,51,4,1,4.609,-2.7,2
27085,4,6,3,12.3,141,72.2,56,4,2.72,5.606,-2.93,2
27087,4,9,9,5.8,139,70.3,53,4,4.61,6.132,-3.09,2
27089,4,8,6,1.6,139,68.1,53,1,2.24,5.41,-4.05,2
27091,4,7,7,13.7,153,72.8,56,4,2.77,5.624,-2.48,2
27093,4,6,4,11.5,141,72.1,56,4,5.66,6.339,-2.65,2
27095,4,6,4,10.1,141,70.1,55,4,15.74,7.361,-1.74,3
27097,4,6,6,9.1,141,70.6,56,4,2.5,5.521,-3.09,2
27099,4,4,5,13.8,142,71.2,62,4,0.03,1.082,-5.18,1
27101,4,9,9,11.4,156,71.4,51,4,2.1,5.346,-2.21,3
27103,4,7,7,13.2,153,73.1,56,4,3.14,5.748,-2.58,2
27105,4,7,8,12.6,156,71.6,51,4,0.96,4.561,-2.48,2
27107,4,8,6,5.8,139,70.3,53,4,0.06,1.836,-5.37,1
27109,4,3,2,12.9,142,70.1,62,4,0.23,3.125,-3.96,2
27111,4,7,7,8.2,141,71.2,53,4,11.02,7.005,-2.41,2
27113,4,7,8,2.7,139,68.2,53,1,0.29,3.371,-4.97,1
27115,4,6,4,9.2,141,68.9,55,4,1.64,5.099,-2.77,2
27117,4,7,8,11.4,156,71.4,51,4,0.06,1.719,-4.13,2
27119,4,3,2,4.4,139,69.5,53,4,1.37,4.921,-3.76,2
27121,4,6,6,8.8,141,70.7,53,4,6.57,6.488,-2.45,2
27123,4,0,1,11.8,141,71.2,55,4,8.43,6.737,-2.08,3
27125,4,9,9,3.8,139,68.8,53,1,0.02,0.615,-6.4,1
27127,4,7,8,12.9,156,72.7,51,4,0.16,2.773,-3.67,2
27129,4,7,8,12.3,141,72.2,56,4,0.44,3.774,-3.9,2
27131,4,4,3,13.9,153,72.4,56,4,3.6,5.885,-2.2,3
27133,4,6,6,14.2,156,73.3,51,4,0.05,1.561,-4.25,2
27135,4,9,9,1.4,139,67.2,53,1,0.94,4.545,-4.3,2
27137,4,3,2,8.5,139,65.6,59,9,9.25,6.83,-0.66,3
27139,4,1,1,12,141,72.4,56,4,3.19,5.765,-2.95,2
27141,4,1,1,8.9,141,70.2,56,4,3.2,5.769,-2.88,2
27143,4,8,4,12.3,141,72.2,56,4,1.96,5.276,-3.1,2
27145,4,3,2,8.9,141,70.2,56,4,3.27,5.789,-2.87,2
27147,4,7,7,12.9,153,71.4,56,4,0.61,4.105,-3.05,2
27149,4,7,8,8.8,141,70.7,53,2,2.29,5.433,-3.31,2
27151,4,7,8,10.4,141,72,53,2,1.17,4.764,-3.74,2
27153,4,6,6,8.1,141,69.9,56,4,3.81,5.943,-2.84,2
27155,4,9,9,11.1,141,72.9,53,2,2.03,5.311,-3.57,2
27157,4,6,6,13.7,142,71.6,62,14,4.51,6.112,-1.13,3
27159,4,7,8,7.6,141,69.8,56,2,1.39,4.936,-3.74,2
27161,4,7,8,12.9,153,71.4,56,4,2.21,5.398,-2.36,2
27163,4,0,1,11.8,141,71.2,55,14,7.43,6.611,-0.63,3
27165,4,7,8,14.1,153,72.8,56,4,1.23,4.81,-2.85,2
27167,4,6,6,8.7,141,71.7,53,1,0.03,0.979,-6.1,1
27169,4,4,5,15.7,142,73.4,62,14,2.38,5.474,-1.61,3
27171,4,1,1,11.5,141,72.1,56,4,7.5,6.62,-2.5,2
27173,4,7,8,13.5,141,73.3,53,1,0.71,4.264,-3.98,2
28001,6,7,7,49.4,143,81.9,71,4,5.34,6.281,0.12,4
28003,6,7,7,41.5,151,80.8,59,4,0.35,3.566,-1.3,3
28005,6,9,9,49.9,143,80.6,71,4,0.28,3.328,-1.01,3
28007,6,6,6,44.2,152,80.2,67,13,0.27,3.286,0.02,3
28009,6,8,4,40.5,151,79.7,59,4,0.46,3.818,-1.04,3
28011,6,5,7,42.5,151,81.4,59,1,3.25,5.785,-0.57,3
28013,6,9,9,43,151,80.4,59,13,0.24,3.184,0.23,4
28015,6,9,9,44.6,152,82,67,4,1.08,4.679,-1.02,3
28017,6,7,8,43.2,152,80.1,65,4,0.54,3.984,-0.98,3
28019,6,9,9,44.4,152,80.1,67,13,0.17,2.828,-0.16,3
28021,6,8,6,46.3,143,80.5,71,4,2.92,5.675,-0.35,3
28023,6,7,8,46.9,152,81.2,65,13,0.31,3.429,0.42,4
28025,6,7,8,44.7,152,81.1,65,4,1.8,5.193,-0.36,3
28027,6,7,7,43.1,151,82.9,59,1,4.97,6.209,-0.65,3
28029,6,6,6,49.2,143,80.9,71,4,0.36,3.574,-1.08,3
28031,6,7,8,48.2,152,81.9,67,4,0.28,3.322,-1.11,3
28033,6,1,1,40.5,151,80.9,59,4,3.73,5.922,-0.24,3
28035,6,5,7,49.9,152,81.4,65,4,0.74,4.301,-0.03,3
28037,6,9,9,49.4,143,81.9,71,4,0.38,3.631,-1.29,3
28039,6,6,6,51.7,133,81.3,76,4,1.1,4.704,-0.81,3
28041,6,8,6,49.9,152,81.4,65,4,0.81,4.389,0.02,3
28043,6,7,7,44.6,151,82,59,13,6.12,6.416,1.78,4
28045,6,2,2,51.2,133,82,76,4,13.69,7.222,0.25,4
28047,6,2,2,52.4,133,82.1,76,4,40.48,8.306,1,4
28049,6,2,2,47,143,81.9,71,4,0.93,4.531,-1.21,3
28051,6,6,6,44.9,152,81.8,67,4,1.07,4.673,-0.92,3
28053,6,7,8,44.9,145,81.8,69,1,3.03,5.714,-1.17,3
28055,6,9,9,46,145,82.9,69,1,6.43,6.467,-0.89,3
28057,6,7,8,42.6,151,81.4,59,14,1.5,5.007,1.01,4
28059,6,2,2,52.4,133,82.1,76,4,30.36,8.018,0.85,4
28061,6,9,9,48.2,152,81.9,65,4,0.21,3.057,-1.11,3
28063,6,9,9,46.3,143,80.5,71,4,1.48,4.998,-0.71,3
28065,6,9,9,48.3,152,81,67,4,0.17,2.84,-1.1,3
28067,6,5,7,48.2,152,81.9,65,4,0.84,4.436,-0.38,3
28069,6,9,9,44.6,152,81.6,65,13,0.11,2.44,-0.6,3
28071,6,7,8,41.8,151,80.2,59,4,7.09,6.564,0.5,4
28073,6,7,7,49.9,152,81.4,67,4,0.62,4.129,-0.26,3
28075,6,5,7,46.9,152,81.2,65,13,1.65,5.103,1.31,4
28077,6,9,9,48.3,152,81,67,4,1.17,4.766,-0.08,3
28079,6,6,6,46,152,79.8,67,13,0.46,3.824,0.72,4
28081,6,5,7,42.6,151,81.4,59,4,0.77,4.35,-0.86,3
28083,6,7,7,44.6,145,82,69,1,2.38,5.471,-1.41,3
28085,6,7,7,49.2,143,80.9,71,4,0.42,3.737,-0.99,3
28087,6,5,7,44.6,152,80.8,65,4,2.74,5.614,-0.07,3
28089,6,2,2,46.2,152,81.3,67,4,3.08,5.732,-0.01,3
28091,6,7,8,50.4,152,81.8,67,4,1.14,4.732,0.04,3
28093,6,6,4,40.5,151,79.7,59,4,0.49,3.887,-1,3
28095,6,7,8,44.7,152,81.1,65,14,1.02,4.624,0.86,4
28097,6,7,8,44.4,152,80.1,67,13,0.25,3.219,0.05,3
28099,6,7,8,46,152,79.8,65,13,0.29,3.356,0.61,4
28101,6,7,8,46.9,152,81.2,65,13,0.27,3.286,0.34,4
28103,6,9,9,44.6,152,81.6,65,13,0.74,4.31,0.39,4
28105,6,7,7,44.8,152,80.8,65,4,0.9,4.505,-0.62,3
28107,6,7,8,42,151,80.7,59,4,2.97,5.694,-0.06,3
28109,6,6,5,51.7,133,81.3,76,4,0.91,4.509,-0.91,3
28111,6,9,9,49.9,152,81.4,65,4,0.46,3.838,-0.28,3
28113,6,7,7,50,152,81,67,4,0.46,3.829,-0.29,3
28115,6,7,8,43.2,151,80.1,59,4,0.72,4.272,-0.45,3
28117,6,7,8,40.4,151,79.8,59,4,0.79,4.368,-0.79,3
28119,6,9,9,43.1,151,82.9,59,1,0.41,3.71,-1.97,3
28121,6,2,2,47.1,152,81.7,67,4,3.91,5.97,0.16,4
28123,6,6,6,45.9,152,80.1,67,4,0.21,3.059,-1.15,3
28125,6,9,9,46,145,81.9,69,1,1.65,5.105,-1.34,3
28127,6,6,6,48.3,152,81,67,4,0.3,3.417,-0.8,3
28129,6,8,6,48.2,152,81.9,67,4,0.22,3.082,-1.23,3
28131,6,6,6,51.7,133,81.3,76,4,0.6,4.099,-1.13,3
28133,6,7,7,44.6,145,81.8,69,1,1.9,5.246,-1.47,3
28135,6,9,9,43.1,151,82.9,59,4,1.25,4.829,-0.92,3
28137,6,6,4,40.5,151,80.9,59,4,1.57,5.059,-0.7,3
28139,6,7,8,41.5,151,80.8,59,4,0.45,3.807,-1.17,3
28141,6,6,6,40.4,151,79.8,59,14,4.59,6.129,1.66,4
28143,6,8,4,41.6,151,81.2,59,1,5.4,6.292,-0.4,3
28145,6,7,8,43.2,151,80.1,59,4,0.33,3.507,-0.85,3
28147,6,9,9,50,152,81,67,4,0.15,2.73,-0.87,3
28149,6,4,5,47.5,143,81.6,71,4,5.2,6.253,-0.14,3
28151,6,5,7,44.1,145,81.7,69,1,4.9,6.193,-1.03,3
28153,6,7,8,48.2,152,81.9,65,4,0.39,3.66,-0.79,3
28155,6,9,9,44.4,152,80.1,67,13,0.13,2.527,-0.32,3
28157,6,9,9,49.9,143,80.6,71,4,1.59,5.07,-0.09,3
28159,6,7,8,44.3,152,80.3,65,13,0.51,3.928,0.49,4
28161,6,7,8,43,151,80.4,59,4,5.63,6.334,0.53,4
28163,6,6,5,46,145,81.9,69,4,1.57,5.054,-0.91,3
29001,4,7,7,25.1,158,76,56,13,0.29,3.354,-1.11,3
29003,4,3,2,25.8,161,77.3,53,13,0.3,3.409,-1.01,3
29005,4,9,9,25.8,161,77.3,53,13,0.48,3.876,-0.76,3
29007,4,6,5,27.3,158,77.2,56,2,0.5,3.908,-2.43,2
29009,4,7,8,35.7,153,77.1,57,19,1.5,5.008,1.95,4
29011,4,6,6,31.5,153,77.9,57,4,0.41,3.707,-1.93,3
29013,4,6,4,31.8,161,78.6,53,4,0.34,3.528,-1.65,3
29015,4,9,9,32.5,161,78.8,53,14,6.24,6.437,1.47,4
29017,4,9,9,34.1,170,77.5,57,19,0.07,1.98,0.49,4
29019,4,3,2,29.3,158,77.3,56,14,0.84,4.432,-0.02,3
29021,4,3,2,26.2,161,78.2,53,13,1.17,4.76,-0.47,3
29023,4,7,7,36.4,141,79.6,58,14,0.2,3.011,-0.84,3
29025,4,8,4,26.2,161,76.8,53,4,0.09,2.18,-2.83,2
29027,4,6,5,28.5,158,77.2,56,14,0.96,4.569,-0.06,3
29029,4,7,8,31.2,161,77.6,53,14,7.58,6.63,1.68,4
29031,4,5,7,34.6,170,79.1,57,14,1.31,4.874,0.91,4
29033,4,6,4,28.2,161,78.1,53,13,1.1,4.705,-0.14,3
29035,4,9,9,35.2,170,78.1,57,19,0.28,3.342,1.23,4
29037,4,1,1,30,161,78.4,53,4,0.51,3.939,-1.68,3
29039,4,7,8,31.8,161,78.6,53,14,4.53,6.115,1.24,4
29041,4,9,8,28.2,161,78.1,53,13,1.61,5.082,0.06,4
29043,4,2,2,33.9,153,78.5,57,19,0.16,2.759,0.08,4
29045,4,9,9,26.4,158,76.9,56,13,0.9,4.496,-0.52,3
29047,4,0,1,27.8,161,78.8,53,13,3.1,5.738,0.15,4
29049,4,1,1,26.2,161,76.8,53,4,1.11,4.711,-1.49,3
29051,4,4,5,31,161,77.4,53,14,1.89,5.243,0.96,4
29053,4,6,6,28,161,77.4,53,13,0.91,4.513,-0.08,3
29055,4,6,4,31.4,170,77.5,57,14,0.17,2.822,-0.28,3
29057,4,8,6,33.8,153,78.3,57,14,3.15,5.753,0.95,4
29059,4,8,6,33.4,153,77.2,57,14,0.24,3.16,-0.2,3
29061,4,9,9,26.2,161,76.8,53,4,0.37,3.618,-2.06,3
29063,4,8,6,27.8,161,78.8,53,4,0.37,3.62,-2.33,2
29065,4,7,8,31.9,170,76.8,57,19,0.13,2.554,0.61,4
29067,4,6,6,35.7,153,77.8,57,19,0.01,0,-0.88,3
29069,4,7,7,38,141,80.2,58,4,0.27,3.304,-2.1,3
29071,4,1,1,32.1,158,77.5,56,14,0.81,4.4,0.38,4
29073,4,6,4,32.1,158,77.5,56,14,0.96,4.567,0.47,4
29075,4,8,6,25.2,161,76.5,53,13,0.06,1.774,-1.76,3
29077,4,2,2,32.9,153,77.8,57,19,0.42,3.732,0.62,4
29079,4,7,8,26.4,161,77,53,13,0.49,3.898,-0.57,3
29081,4,7,8,25.1,161,76.5,53,13,0.18,2.892,-1.19,3
29083,4,6,4,29.6,161,77.7,53,4,4.11,6.019,-0.46,3
29085,4,9,9,31.2,161,77.6,53,14,3.18,5.763,1.22,4
29087,4,8,6,25.8,161,77.3,53,13,1.53,5.031,-0.15,3
29089,4,6,6,29.2,161,77,53,13,1.03,4.631,0.29,4
29091,4,7,8,33.8,170,77.6,57,19,0.06,1.797,0.31,4
29093,4,9,9,33.3,170,76.8,57,19,0.12,2.496,0.81,4
